"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"eps63",0.505584861671548,0.287087954816956,0.0280127545169481,0.259491724658164,0.506720482544405,0.75369327255923,0.975623519761916,1.00024717620439,8400,0,1,"eps",0.56783336800828,7,9
"eps73",0.504006833381041,0.287915150408909,0.0264569042666207,0.254748256671903,0.506739163256493,0.75396057068603,0.974586262652359,1.0005647313302,3669,0,1,"eps",0.571252473855328,8,9
"eps83",0.500477728309397,0.287686800466787,0.0265425066134005,0.253175276589197,0.498024621875504,0.749872904624838,0.975395718094809,1.00013940005861,14434,0,1,"eps",0.574824381173938,9,9
"eps93",0.500472735016215,0.28809238804716,0.0246276369918806,0.250662977003471,0.503781998947628,0.748122557095333,0.974986914682125,1.00019107913743,10581,0,1,"eps",0.575640525228265,10,9
"eps16",0.502214730656375,0.288698417986563,0.0258231237330465,0.252406391176167,0.501654808237354,0.751898419688622,0.976008968667232,1.0002397701209,8555,0,1,"eps",0.574850557667327,1,10
"eps17",0.503393251297016,0.290638545515027,0.0242390891881199,0.251963382370396,0.504443030942036,0.755828383437272,0.978823839305121,1.00069400405996,2868,0,1,"eps",0.57735884373933,2,10
"eps24",0.503038929663178,0.291552138528898,0.0240712924944927,0.251019354517785,0.501749334547279,0.756606642457779,0.979052508636443,1.00091900540935,2410,0,1,"eps",0.579581661252567,3,10
"eps34",0.501215718594693,0.291106740370922,0.023243811280636,0.247389376395014,0.503050727235419,0.754227656205001,0.977029744142702,1.00108858083698,1879,0,1,"eps",0.580801298864142,4,10
"eps44",0.504056008190883,0.290771634798414,0.0240916753773157,0.251629025675575,0.506374937315968,0.756962332025468,0.97778685812581,1.00019722588605,10306,0,1,"eps",0.576863741475929,5,10
"eps54",0.494012563309951,0.28873659734914,0.023994898323092,0.243138483815291,0.490920595489079,0.743219869755441,0.974458874930428,1.00052720002016,5171,0,1,"eps",0.584472174987951,6,10
"eps64",0.496925673468885,0.288225926710814,0.0243034030717667,0.247569459311721,0.495956060869706,0.746170297221934,0.973998378504506,1.00231569301367,867,0,1,"eps",0.580018184004859,7,10
"eps74",0.50273368252838,0.288759080453573,0.0247684444097519,0.251845161160677,0.505747510902178,0.752110200306474,0.97583113790317,1.00063106857145,3231,0,1,"eps",0.574377827642913,8,10
"eps84",0.497887517730734,0.286513049521629,0.0253037249983062,0.250808577596429,0.497508966330054,0.74451631913535,0.972295458834041,1.00018517834364,14494,0,1,"eps",0.575457386092936,9,10
"eps94",0.504165666878547,0.287146797478878,0.0272036102522661,0.257133562608755,0.505726239153249,0.752574892764774,0.973841421262547,1.00079010699193,2552,0,1,"eps",0.569548496343865,10,10
