"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"p52",0.598240802900698,0.0619345850366222,0.474360609937793,0.556663209177294,0.599163478535635,0.640981115960305,0.716002468311758,0.999998200809138,3e+05,0,1,"p",0.103527851554623,6,8
"p62",0.598620626906402,0.0575249915487254,0.483965569045861,0.559918733697151,0.599615459180985,0.638242301054405,0.70831060689093,1.00000992320004,185993,0,1,"p",0.0960959060933257,7,8
"p72",0.623337810389532,0.0535102662979042,0.515945734006666,0.587491379767351,0.624334039951351,0.660227248802483,0.725107772523705,1.00000376924027,253625,0,1,"p",0.0858447304270938,8,8
"p82",0.631769970107447,0.0502154790812579,0.530697531347469,0.598169299069165,0.6326495433094,0.666366543473489,0.72734384179111,1.00000166759259,3e+05,0,1,"p",0.0794838017905752,9,8
"p92",0.648411547479384,0.0471535253149067,0.55386848786742,0.616924591177385,0.649378657859951,0.680912484219336,0.737895852131549,1.00002883299459,119662,0,1,"p",0.07272160019082,10,8
"p14",0.751963156230777,0.120221849948142,0.484341077608223,0.675563160853785,0.766161354969747,0.842911770688498,0.942327442725324,1.0000307784866,3e+05,0,1,"p",0.15987731440295,1,9
"p15",0.637031481696777,0.100486307421497,0.430423373777616,0.569715661507248,0.64140186024768,0.708939107379702,0.819392815701983,1.00001003019046,153258,0,1,"p",0.157741509342435,2,9
"p23",0.594428586005055,0.0856347371941505,0.422141520243136,0.536729572133382,0.596485178772679,0.654266143455946,0.755194718974081,1.00002817545628,104075,0,1,"p",0.14406227965864,3,9
"p33",0.596012226647685,0.0749668483486796,0.445941554713485,0.545514790492443,0.597459082531176,0.648163032790564,0.737679252737279,1.00000826769251,3e+05,0,1,"p",0.125780722268629,4,9
"p43",0.597183532889578,0.0677519352299562,0.46170817972599,0.551555531300642,0.598552456193817,0.644331073305486,0.725325946624787,1.00000688014343,176510,0,1,"p",0.11345245054251,5,9
"p53",0.567298649406493,0.0632534116320316,0.442306374429144,0.524538951601943,0.567867101027047,0.610638239578366,0.689626751830881,1.00013429718674,18166,0,1,"p",0.111499316450351,6,9
"p63",0.586338964035919,0.058070863026065,0.470378538632329,0.547291416697938,0.587185707096473,0.626379975583101,0.697369548772743,1.00002464079596,254827,0,1,"p",0.099039747633943,7,9
"p73",0.57586924840273,0.0545186017497171,0.467743033230029,0.539057889990091,0.576405081957795,0.613165346406549,0.680779624635395,1.00001641682537,137257,0,1,"p",0.0946718407015718,8,9
"p83",0.58956165030293,0.0511492478267569,0.487795081261954,0.555184486427897,0.5900789724438,0.624641399424704,0.687844425313984,1.00001524554307,192152,0,1,"p",0.0867580986661451,9,9
"p93",0.590710645622936,0.0485480987814551,0.494423686752467,0.557955931387817,0.591333837170811,0.623901920293972,0.68430227173842,1.0000294474207,59492,0,1,"p",0.0821859215526047,10,9
"p16",0.672263649890354,0.131955429401975,0.39318647747327,0.584552410428376,0.682080897964284,0.770203313129779,0.898367386484401,1.00023313228275,8761,0,1,"p",0.196285236340678,1,10
"p17",0.59266068547254,0.103466596116613,0.384398800842279,0.522126242881251,0.595691846037871,0.666175922285071,0.784650598892455,1.00001408918071,176877,0,1,"p",0.174579820549624,2,10
"p24",0.626722563474742,0.084846230297761,0.454009523082708,0.570017452741294,0.629476161179115,0.686506026786602,0.783938288064333,1.00005917353982,40552,0,1,"p",0.13538084511805,3,10
"p34",0.596340967057189,0.0751877931643475,0.445268851871769,0.545759485715112,0.597936994182524,0.648566384415375,0.738289983449518,1.00001351555042,115540,0,1,"p",0.126081884891093,4,10
"p44",0.635644395255137,0.0664660821925048,0.501206500030706,0.591297570396711,0.637367827785002,0.681864401204663,0.760551011851403,1.00000411943472,3e+05,0,1,"p",0.104564883586878,5,10
"p54",0.646149102501716,0.0604200051487494,0.52378945641045,0.605955458762378,0.647709026457082,0.688094338356209,0.759785411602738,0.99999861052278,3e+05,0,1,"p",0.0935078373007397,6,10
"p64",0.639892116173417,0.0562654270861639,0.526649985674647,0.602376165603824,0.641181408154856,0.678854752785383,0.74604854233908,1.00000582209536,274432,0,1,"p",0.0879295519729694,7,10
"p74",0.635335579215055,0.0529253215704846,0.528777388691127,0.599790120898754,0.636473291006777,0.671866564853625,0.735646050373717,1.00000005037714,3e+05,0,1,"p",0.0833029398981132,8,10
"p84",0.609816600442458,0.0508783301821691,0.508292967334205,0.575640981786196,0.610701489856195,0.64485379669948,0.706869306309722,1.00000782932288,214734,0,1,"p",0.0834321829632939,9,10
"p94",0.608973160648969,0.0483515231727722,0.512561559828443,0.576470700929274,0.609666910263953,0.642174938992284,0.701520055874188,1.00000486328657,241766,0,1,"p",0.0793984469221027,10,10
