"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma161",2.03752659532996,0.981219184107913,0.172398680475134,1.35521281958045,2.02662031408183,2.70038268005471,3.9899123882824,1.00008933366268,36601,0,0.985206666666667,"gamma1",7,2
"gamma171",2.05133274523982,0.989056098514741,0.158595669659347,1.36821175403318,2.04380360123406,2.72144709453516,4.01259316757925,1.00058235356326,4539,0,0.98446,"gamma1",8,2
"gamma181",2.05151641749693,1.00763447594578,0.0537636204532552,1.37505606497135,2.05143492978832,2.73257563132928,4.02995669624804,1.00161260773949,2958,0,0.97776,"gamma1",9,2
"gamma191",2.07757687191149,0.970928006210669,0.215756222250846,1.40615451296837,2.06475503552566,2.7343263382716,4.00971098071121,1.00003727866679,89875,0,0.98699,"gamma1",10,2
"gamma112",-1.6049589950222,3.07280246556825,-7.05777629727988,-3.5526974786892,-1.98076528311425,0.159590760355526,5.23688680711626,1.12199508643441,23,1,0.740736666666667,"gamma1",1,3
"gamma113",-1.29367908503754,0.442695441062985,-2.16220120539914,-1.58900645570074,-1.29307878293534,-0.999625712684163,-0.422284522276947,1.00044029932042,6547,0,0.997203333333333,"gamma1",2,3
"gamma122",-1.11114521910364,0.980679708610774,-2.66437921802159,-1.75330476212033,-1.26049377494654,-0.65905357071602,1.32010586162013,1.01760494605422,157,1,0.87466,"gamma1",3,3
"gamma132",-0.434470305955148,0.716201428067797,-1.6832701634846,-0.932646170825581,-0.502535625981934,0.00709401393628113,1.13660943310191,1.01013909763389,204,1,0.747203333333333,"gamma1",4,3
"gamma142",0.156811143958019,0.86035252526999,-1.24970213703356,-0.47317870383423,0.0522540870379239,0.693922088500662,2.07079495484283,1.00063956041647,3226,1,0.524396666666667,"gamma1",5,3
"gamma152",0.125911602381336,1.03162606632106,-1.61545048855626,-0.673602456120402,0.077062652891032,0.833376169636168,2.26288392883349,1.00085529094069,2450,1,0.526306666666667,"gamma1",6,3
"gamma162",0.137668678162338,0.929127213258704,-1.47023301505364,-0.565231005956445,0.0979191287519151,0.774587396579663,2.03623193631774,1.00254822627356,795,1,0.538813333333333,"gamma1",7,3
"gamma172",0.299388138478375,0.917828911701791,-1.33677103563808,-0.359302013739465,0.253273567605103,0.905067197963181,2.20690091150894,1.00011138531688,49012,1,0.608053333333333,"gamma1",8,3
"gamma182",0.409725871503377,0.940067378288294,-1.21691164201526,-0.279668681755886,0.351686573952114,1.03309963933836,2.38572039093489,1.00021901685359,12716,1,0.643906666666667,"gamma1",9,3
"gamma192",0.557749453377191,0.921233646812486,-1.09282095300519,-0.104298940128383,0.512263341761971,1.17213550183065,2.46388469329799,1.002507874209,823,1,0.70989,"gamma1",10,3
"gamma114",1.96964088156643,2.07933239015805,-0.859545118031261,0.325996096262372,1.59653734500332,3.22704904029721,6.83001429997072,1.00102790837923,2172,1,0.819763333333333,"gamma1",1,4
"gamma115",1.97072116021739,0.693428216644601,0.613533673040989,1.50230125481084,1.97017711906727,2.43821339142129,3.32957521633583,1.00000456463926,3e+05,0,0.99785,"gamma1",2,4
"gamma123",2.00478617058482,1.16540399980827,-0.194161617161174,1.18794164791753,1.98579012023039,2.79476576352902,4.33373747870464,1.00004869223616,46308,1,0.960286666666667,"gamma1",3,4
"gamma133",2.01331165694195,0.917127231994979,0.242574949216332,1.3878274525632,2.00763002613003,2.63188113995832,3.82587893829998,1.0001983922382,20445,0,0.987563333333333,"gamma1",4,4
"gamma143",1.98944058031855,1.06885802524476,-0.183565304840988,1.28086723778479,1.9973250199203,2.71113542236709,4.05874487751331,1.00044325374623,6454,1,0.96496,"gamma1",5,4
"gamma153",1.99264122234405,0.96679223378532,0.0874050414872863,1.34158720800328,1.99341334891029,2.64318931375563,3.89200966540192,1.00142193068022,2552,0,0.979866666666667,"gamma1",6,4
"gamma163",2.00500720728481,1.01171500105733,0.0141138992835228,1.31959329907499,2.0028503617202,2.68745861470117,3.99375877872302,1.00070044813032,5236,0,0.97582,"gamma1",7,4
"gamma173",2.02077702328247,0.978430156132256,0.149794187875603,1.34257982278635,2.00981351359488,2.68378520225072,3.9669271385871,1.00002302261226,82140,0,0.983986666666667,"gamma1",8,4
"gamma183",1.94303104059126,1.09920088907108,-0.536933783642572,1.26633269785528,1.98620333588224,2.68055003257334,3.99002092133065,1.00065660326025,7063,1,0.95056,"gamma1",9,4
"gamma193",1.9490865574371,0.942094006708057,0.100728726897262,1.30784157518478,1.94349634038594,2.58491302353583,3.80759222721309,1.00004869651951,81317,0,0.980813333333333,"gamma1",10,4
"gamma116",2.19680321065615,2.02127194166897,-0.58315341059814,0.632948700025636,1.81851270870224,3.39893721653814,6.97491599029936,1.00053588176704,4014,1,0.886083333333333,"gamma1",1,5
"gamma117",2.19561852137185,0.70554551113384,0.809076419638617,1.72026453484578,2.19707531893342,2.67082917741075,3.57679802532858,1.00000674234651,3e+05,0,0.999193333333333,"gamma1",2,5
"gamma124",2.18442429534056,1.19374904182784,-0.162396775675231,1.37341779283048,2.18555863631223,2.99106101857989,4.52800347213224,1.00125678994912,2611,1,0.96574,"gamma1",3,5
"gamma134",2.19176976779941,0.907501100314082,0.423583500188779,1.57449072140223,2.18911533029703,2.8043885292181,3.98263814494509,1.00013932101173,18438,0,0.99345,"gamma1",4,5
"gamma144",2.18604591685848,1.05363238655851,0.0972504793943708,1.47759485227666,2.19432459303994,2.89804835411735,4.23850077433376,1.00136560844429,2816,0,0.97956,"gamma1",5,5
"gamma154",2.18133594118794,0.982348063631975,0.230796390912302,1.52277239444387,2.18302919962361,2.8428461137773,4.09866073946956,1.00142542443669,2363,0,0.985753333333333,"gamma1",6,5
"gamma164",2.13570015897148,1.06131215334149,-0.157496127578294,1.45983531080166,2.16894088254711,2.85095408985672,4.14455785082768,1.00239372724058,1946,1,0.968006666666667,"gamma1",7,5
"gamma174",2.1506262848999,0.956965157081227,0.304891360119647,1.49146378253961,2.14609713327454,2.79712696249908,4.04103837055456,1.0000079539722,245515,0,0.989896666666667,"gamma1",8,5
"gamma184",2.13400330731142,1.04043185107191,0.0367495443056263,1.44107178272974,2.13890528405909,2.83414972052302,4.16042320672053,1.00011921659375,99997,0,0.976866666666667,"gamma1",9,5
"gamma194",2.14144406302124,0.977684405852033,0.216199783968349,1.47950603750197,2.14230276009738,2.802729745714,4.05890943266516,1.0002430508794,13037,0,0.985883333333333,"gamma1",10,5
