"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma110",0.00609468019006152,3.16217587878611,-6.18240848163852,-2.12462798600213,0.00179309245419645,2.14275376227198,6.1918179832028,0.999999579032936,3e+05,1,0.50027,"gamma1",1,2
"gamma111",0.00491876266792217,0.562057187694799,-1.09585444383829,-0.374686006239055,0.0047789900906968,0.384640073497151,1.10873384924845,1.00000439096322,3e+05,1,0.50341,"gamma1",2,2
"gamma121",0.00463199873417051,1.33526748690503,-2.60714744496041,-0.896388224844921,0.00587341298279968,0.903391929934687,2.62351973982346,0.999999236806467,3e+05,1,0.501696666666667,"gamma1",3,2
"gamma131",0.00375774257714734,0.864224872058375,-1.69930809746458,-0.578242887390094,0.0059836925212375,0.587678968668343,1.69380083511901,1.00000441832668,261033,1,0.502876666666667,"gamma1",4,2
"gamma141",0.00166885619996991,1.07384994719265,-2.09784483422305,-0.723373697788085,0.000458217012045983,0.72646730209765,2.10883065327275,0.999998860747931,3e+05,1,0.500156666666667,"gamma1",5,2
"gamma151",0.000922470157471017,0.965013359809903,-1.89281226396603,-0.649786771861263,0.00153392567060355,0.651467153469022,1.89195431158682,1.00001644656175,99068,1,0.5006,"gamma1",6,2
"gamma161",0.00451693976361553,1.01749192438445,-1.98819552030494,-0.683211245858192,0.00180585040551064,0.690722938299221,2.00655056800302,1.00000235608355,3e+05,1,0.50066,"gamma1",7,2
"gamma171",0.00869522938169985,0.990078099124439,-1.93412092119224,-0.659058319491353,0.00922663155561734,0.675954423324192,1.94908785705021,1.00002251165481,78174,1,0.50375,"gamma1",8,2
"gamma181",0.00804830416199556,1.00382698420862,-1.96325383770549,-0.667154575813289,0.00835016447315596,0.684735575734396,1.97702501560618,1.00000286582011,3e+05,1,0.503366666666667,"gamma1",9,2
"gamma191",0.00801079677662221,1.00018808064841,-1.95688643510163,-0.662947386442138,0.00651557616000267,0.684309688558116,1.96524394210697,1.00000389964182,3e+05,1,0.50271,"gamma1",10,2
"gamma112",0.00393577857276418,3.15934478845169,-6.17822705858694,-2.13265870410531,0.00224958304827861,2.13543687468111,6.20351894797734,0.999995449787898,3e+05,1,0.500283333333333,"gamma1",1,3
"gamma113",0.00250867328028593,0.562694967503011,-1.10198429058352,-0.376582443069281,0.00263638914354157,0.381183699248838,1.10645176108783,1.0000151949094,208424,1,0.501803333333333,"gamma1",2,3
"gamma122",0.000830769460043911,1.33194860026943,-2.60135130689995,-0.901558290050169,0.00174716349502242,0.900171932730647,2.61241596560021,1.0000007365557,3e+05,1,0.50052,"gamma1",3,3
"gamma132",-0.00210184824092579,0.866133460606582,-1.69676262078422,-0.588226008828455,-0.00129288273233779,0.581581008776329,1.69757282477724,0.999997264647,3e+05,1,0.500583333333333,"gamma1",4,3
"gamma142",-0.00124983243416927,1.07500948806979,-2.10387966044196,-0.726946001159193,-0.000587828597530623,0.722854741140896,2.10473439164626,0.999995576752925,3e+05,1,0.500173333333333,"gamma1",5,3
"gamma152",-0.00211583607050531,0.966830983468698,-1.89872404475971,-0.653606087030279,-0.00142138695271888,0.648957061568388,1.89555585673177,1.00001368066294,124680,1,0.500613333333333,"gamma1",6,3
"gamma162",-0.0027444235739704,1.0162207877419,-1.99473395493055,-0.68746108569224,-0.0027898259419957,0.681881831334972,1.98908892513503,0.999997713041151,3e+05,1,0.501063333333333,"gamma1",7,3
"gamma172",-0.0013448853513109,0.990850323900884,-1.94009215151372,-0.667158556650299,-0.00314374942871514,0.66516303087697,1.94118571858105,0.999998521363352,3e+05,1,0.50123,"gamma1",8,3
"gamma182",-0.00116028910615513,1.00405756720051,-1.96459632768832,-0.678921023868857,-0.0037257978642805,0.674592688471709,1.97176928032378,0.999995482165037,3e+05,1,0.501556666666667,"gamma1",9,3
"gamma192",0.000203424201699383,0.999591842499481,-1.95210775251367,-0.675890029350289,0.000210865262827612,0.673849346741617,1.95867814217064,1.00001340373249,147404,1,0.50008,"gamma1",10,3
"gamma114",0.00404830836088068,3.16929377602295,-6.2181321925929,-2.12731039037234,-0.00262714507156689,2.14070941391083,6.22316497015885,0.999998464322759,3e+05,1,0.499663333333333,"gamma1",1,4
"gamma115",0.00447708493029883,0.56051466470604,-1.09849218206456,-0.372702019512269,0.00658727659687648,0.37959698238601,1.10421661871562,0.999995205443702,3e+05,1,0.504653333333333,"gamma1",2,4
"gamma123",0.00312194930385688,1.33352914250408,-2.61291089166563,-0.895792193342518,0.00371699571433173,0.90357708988888,2.62030839445543,1.00000003474315,3e+05,1,0.50094,"gamma1",3,4
"gamma133",0.00295319584789483,0.864999364106561,-1.69181340982527,-0.582170230782985,0.0014859140014204,0.587199161292556,1.69780060381922,0.999998538737622,3e+05,1,0.50071,"gamma1",4,4
"gamma143",0.0049410820999128,1.0740517421175,-2.1027853800022,-0.718484278458471,0.00558883292952152,0.732340331594932,2.10556739127226,0.999999919327312,3e+05,1,0.502183333333333,"gamma1",5,4
"gamma153",0.00271264032842544,0.964962731921579,-1.89872337729162,-0.646518611956171,0.00361033275576988,0.655752542792387,1.89001164747396,0.99999612947436,3e+05,1,0.50141,"gamma1",6,4
"gamma163",0.00435058566848657,1.02081848959997,-1.99286799189438,-0.68650998786113,0.0035215120704393,0.69414225767959,2.00670756848243,1.00000468852656,245173,1,0.501323333333333,"gamma1",7,4
"gamma173",0.00546918437626198,0.990070101627359,-1.92947010311554,-0.662330033247691,0.00699654863402704,0.671938721024764,1.94329471167278,1.00000680275904,232300,1,0.50298,"gamma1",8,4
"gamma183",0.00559354786603867,1.00573054989353,-1.96219217323387,-0.672499648300671,0.00524356052660745,0.68329979217353,1.97438884976907,0.999998332492344,3e+05,1,0.501983333333333,"gamma1",9,4
"gamma193",0.00621399049207173,0.99725972114502,-1.94970362321441,-0.667359505901509,0.00647418947479294,0.678570989390776,1.95953111677245,0.99999945596649,3e+05,1,0.50268,"gamma1",10,4
"gamma116",0.00607050715739466,3.15986345580454,-6.18642874165077,-2.12661640284246,0.00492268729504551,2.14002448143377,6.16925474236883,1.00000108212694,3e+05,1,0.500673333333333,"gamma1",1,5
"gamma117",0.00663908387355543,0.562265506376964,-1.09739626272695,-0.372983268471299,0.00696365698048513,0.385416347043443,1.10753116007898,1.00001098903626,149473,1,0.50487,"gamma1",2,5
"gamma124",0.00805091832612959,1.3316696990745,-2.60781144742383,-0.890548366184919,0.00727826558969111,0.907901329357822,2.62191403673709,0.999998162323791,3e+05,1,0.50224,"gamma1",3,5
"gamma134",0.00649856109012668,0.866399885767309,-1.69202567591958,-0.578944829875009,0.0060616741165683,0.590256737075398,1.7045996950301,0.999999383413566,3e+05,1,0.50289,"gamma1",4,5
"gamma144",0.00600873111129921,1.07392886273351,-2.09509288509778,-0.718752380407265,0.00669823163856199,0.730104486033613,2.11605750725884,1.00001352043369,115416,1,0.50252,"gamma1",5,5
"gamma154",0.00560739538221249,0.964953063765069,-1.88647362613803,-0.645836891450308,0.00487604360633378,0.656749737052219,1.90105535109812,1.00000448520727,248301,1,0.501736666666667,"gamma1",6,5
"gamma164",0.00667417225372085,1.01851740011709,-1.99002331827813,-0.679081679862385,0.00708788449846249,0.69555175400742,2.00008794354168,1.00000064455011,3e+05,1,0.502633333333333,"gamma1",7,5
"gamma174",0.00810124404728264,0.990823585834162,-1.93580484548754,-0.660780573990192,0.00862268952825863,0.677695071393918,1.9453449056961,1.00000425110512,3e+05,1,0.503346666666667,"gamma1",8,5
"gamma184",0.00613172362250877,1.0072621135205,-1.96923103560216,-0.671417001708552,0.00744202574704627,0.683376117097051,1.98229253103792,1.00001357892471,179497,1,0.50298,"gamma1",9,5
"gamma194",0.00355551347215661,0.995722421869877,-1.95139014897509,-0.668546025559575,0.00368509105522714,0.675840394811,1.95027733571154,1.00000119894089,3e+05,1,0.501493333333333,"gamma1",10,5
