"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"eps71",0.502794750773757,0.289137904054396,0.0248316293414655,0.252582253172508,0.503599558215275,0.753511287337037,0.975942991592297,0.999995931303362,3e+05,0,1,"eps",0.575061500959265,8,2
"eps81",0.501969810738566,0.289037873202546,0.0250901424742964,0.25257936557208,0.502691221531124,0.752697013178669,0.976257461604133,1.00000249267821,267459,0,1,"eps",0.575807283663683,9,2
"eps91",0.502254112381883,0.28911923571737,0.025132720986559,0.251996296244694,0.50325925478345,0.753417382051179,0.975596960034845,1.00000219223364,3e+05,0,1,"eps",0.575643341865843,10,2
"eps12",0.500815950784461,0.28847803194313,0.0248187085031532,0.251834334980231,0.500803951174021,0.750839990389068,0.975233252398903,0.999998371458854,3e+05,0,1,"eps",0.576016062370354,1,3
"eps13",0.499872653623714,0.288515566175722,0.0249939149517723,0.25015751020976,0.499666742853423,0.749298065222867,0.974705161063971,1.00000414447716,3e+05,0,1,"eps",0.577178135439484,2,3
"eps22",0.499935503824163,0.288199726249969,0.0253297144721934,0.25072332143829,0.500031278992526,0.749216141640923,0.975104979105162,1.00000905240781,146467,0,1,"eps",0.576473813212782,3,3
"eps32",0.500491062926449,0.288359616427417,0.025146706382604,0.251088201620694,0.500540366605221,0.750304570963058,0.974859914058846,0.999999538956487,3e+05,0,1,"eps",0.576153377727334,4,3
"eps42",0.499656373452665,0.288065458358953,0.0252269904592227,0.250436374795094,0.49959666300747,0.7485501086703,0.974758371942159,1.00001089853197,128671,0,1,"eps",0.576527136776816,5,3
"eps52",0.499656380937895,0.288747390200153,0.0249675254049008,0.24956031804172,0.499713410414097,0.749675027977871,0.974803869545839,1.00000687641181,169036,0,1,"eps",0.577891929766115,6,3
"eps62",0.499433059733751,0.288786858283528,0.0246188878677821,0.249075883459241,0.499981452966567,0.749424711033825,0.974840873814328,1.00000009945597,3e+05,0,1,"eps",0.578229359581204,7,3
"eps72",0.498643290237302,0.289064537733771,0.024151041350728,0.248336051176973,0.498001200949827,0.748872660373616,0.97529081874752,1.00002024205572,80192,0,1,"eps",0.579702050329818,8,3
"eps82",0.498094035237977,0.288947882658653,0.0246580218035206,0.247925068869999,0.496290265235546,0.74858352661656,0.975421888779949,0.999999434347624,3e+05,0,1,"eps",0.580107092670967,9,3
"eps92",0.49706178569558,0.289012203848012,0.0242279152927481,0.246895614524558,0.495465732130906,0.747119891349218,0.974845010398345,1.00000294556953,258411,0,1,"eps",0.58144120542997,10,3
