"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"eps51",0.499190097031699,0.290237402465901,0.0234678285921161,0.246457116501298,0.498941125484075,0.751047130038311,0.975659499014602,1.00001282404352,116223,0,1,"eps",0.581416586971016,6,7
"eps61",0.498798343912842,0.290146606067335,0.0237936900624532,0.246562856092938,0.497780350335201,0.751259407391163,0.975654712695692,0.999997531851339,3e+05,0,1,"eps",0.581691197671727,7,7
"eps71",0.498719581809571,0.290306005353585,0.0237283436229036,0.245707324289824,0.498743426880796,0.750828643746881,0.976135045659707,1.0000010168139,3e+05,0,1,"eps",0.582102680428607,8,7
"eps81",0.499554639327622,0.290217669176492,0.0244017323408698,0.247092890473349,0.499322194197998,0.751717950020511,0.975848697024922,0.999999483522723,3e+05,0,1,"eps",0.580952805417066,9,7
"eps91",0.499172091638492,0.28992146149326,0.0240792134272651,0.248256889630412,0.49780172739532,0.751221923921905,0.976220676464056,0.999996981293138,3e+05,0,1,"eps",0.580804629004031,10,7
"eps12",0.499748325046129,0.28863624429325,0.0251658129098359,0.249156108533498,0.499676290317439,0.749164474429563,0.97500230341102,0.999997459322924,3e+05,0,1,"eps",0.577563204972438,1,8
"eps13",0.500464787269918,0.288495423334787,0.0248542828739847,0.251349068444719,0.500424213926418,0.750156931489929,0.974846613218132,0.999996799943589,3e+05,0,1,"eps",0.576454988788635,2,8
"eps22",0.500787677727477,0.288353293158621,0.0256611745373399,0.251948464047119,0.499896494834995,0.751100437706181,0.975176732026068,0.999996650185476,3e+05,0,1,"eps",0.575799497437993,3,8
"eps32",0.500559028018763,0.288201319819951,0.0256443217485785,0.251618987191515,0.500676164130039,0.750319348795324,0.974922278008927,1.00000714580749,185341,0,1,"eps",0.575758908915631,4,8
"eps42",0.500828494062299,0.287896977946384,0.025875649600417,0.251470036980831,0.501219697036054,0.749969809053311,0.974844304523582,1.00000023405634,3e+05,0,1,"eps",0.574841450435869,5,8
"eps52",0.5001538030242,0.287539386904509,0.0258539629360262,0.252239812795476,0.499077255703338,0.748961757622671,0.974024435099574,0.999995598983838,3e+05,0,1,"eps",0.574901930497959,6,8
"eps62",0.501415458115213,0.287690043218886,0.0259584446989839,0.253175366497189,0.501789689767008,0.7504735761975,0.974585755627665,0.999997011339523,3e+05,0,1,"eps",0.573755831741393,7,8
"eps72",0.501556359965664,0.287712939012306,0.0260826108626678,0.252576641025989,0.503171883302594,0.750681823492406,0.974527564878653,1.00000660158001,174211,0,1,"eps",0.573640296440468,8,8
"eps82",0.50136919992593,0.288184522917914,0.0258838769245926,0.25244473318658,0.501389345726408,0.750877477150682,0.975079270117024,1.00000982371792,172119,0,1,"eps",0.574795027218442,9,8
"eps92",0.502854146447218,0.288113720193445,0.0258627157662442,0.253810296670828,0.504825712010104,0.753067565497189,0.97491276624304,1.0000024723315,3e+05,0,1,"eps",0.572956834957086,10,8
"eps14",0.499078725310419,0.288644914100917,0.0249456384917721,0.248926002066582,0.498410754953511,0.749152203090489,0.974862901773304,0.999997421656753,3e+05,0,1,"eps",0.578355476726412,1,9
"eps15",0.498402618195705,0.288277685139535,0.0246603414980164,0.249206584856115,0.497478130741553,0.747330315716589,0.974598903544469,1.00001887131615,90314,0,1,"eps",0.578403231875355,2,9
"eps23",0.498955469061173,0.288340315487798,0.0247512222672249,0.249503433623678,0.498968794763633,0.748166226455361,0.974625884724206,0.999995915056124,3e+05,0,1,"eps",0.57788787450378,3,9
"eps33",0.498563830813135,0.288273922665474,0.025074856101416,0.249122588789558,0.498020613361999,0.747603747139604,0.974524885624772,1.00000390729457,275636,0,1,"eps",0.578208656242296,4,9
"eps43",0.497869579127221,0.288332613678555,0.0248680213025013,0.247847406883591,0.497240549480209,0.747577039046205,0.974478519791939,1.00000104198973,3e+05,0,1,"eps",0.579132820655582,5,9
"eps53",0.498640446993519,0.288100707856624,0.0255963116807431,0.24973653616387,0.49827405060746,0.747677420481641,0.974417164653031,0.999996966234768,3e+05,0,1,"eps",0.5777724402296,6,9
"eps63",0.498536203320776,0.288278686827559,0.0252392312553645,0.248899464628505,0.498583831334648,0.747651416076176,0.974689536698381,0.999996569050069,3e+05,0,1,"eps",0.578250255261944,7,9
"eps73",0.498225313781852,0.288187327287788,0.025029492933017,0.249260236441373,0.498076628420408,0.74722866903885,0.973504654954764,1.00000540263244,202956,0,1,"eps",0.578427709945647,8,9
"eps83",0.498582407664123,0.288002062257053,0.0246468833661577,0.249522446916047,0.498596960080022,0.747101337032176,0.974043339883136,0.999996934617023,3e+05,0,1,"eps",0.577641845821143,9,9
"eps93",0.499564975738008,0.288269338325302,0.0254184154596706,0.250085802679149,0.499460400829034,0.749489632045544,0.974261671926729,1.00000303212367,254182,0,1,"eps",0.577040730086094,10,9
"eps16",0.500275541530597,0.288763403790838,0.025262220017612,0.24955960753141,0.50048166140914,0.750627922825515,0.97493608732475,0.999999897914008,3e+05,0,1,"eps",0.577208717634614,1,10
"eps17",0.500414249059213,0.288357507668303,0.0249514867797022,0.249987702976691,0.500316540195238,0.749865725387247,0.974965168840628,1.00000441978387,221197,0,1,"eps",0.576237603566285,2,10
"eps24",0.499815694708576,0.288389319988581,0.0250297880387665,0.250381642595893,0.500075074337858,0.749031702568719,0.974732483846644,0.999997707350904,3e+05,0,1,"eps",0.576991325085801,3,10
"eps34",0.499637087932173,0.288556676989785,0.0246497749725734,0.250507999299739,0.500425991437498,0.749470431822205,0.974725334798724,0.999999577473711,3e+05,0,1,"eps",0.57753254103698,4,10
"eps44",0.4999951616114,0.288701028479725,0.0250472841804717,0.249078267622043,0.500493790019411,0.749884368052599,0.974556961359696,1.00000281143834,266427,0,1,"eps",0.577407644404579,5,10
"eps54",0.500991356456774,0.288804021406041,0.0250919068169882,0.250630872373391,0.501124772174149,0.751329453062674,0.974973742501087,1.00000404653506,3e+05,0,1,"eps",0.576465078057609,6,10
"eps64",0.500790461512024,0.288864391724599,0.0251051195960819,0.250296775601484,0.500784216721711,0.751553105758191,0.975520334599267,1.0000178044982,88440,0,1,"eps",0.576816880362374,7,10
"eps74",0.500751120085687,0.289266095459062,0.0250429697847993,0.249858503726477,0.500525874686677,0.751588462345331,0.975464036301144,1.00000352866383,269799,0,1,"eps",0.577664400250494,8,10
"eps84",0.500509275522248,0.289581020156895,0.0248720848082085,0.249107387292414,0.500097867168265,0.752357834932126,0.975616807920154,1.00000885934778,154356,0,1,"eps",0.578572734450799,9,10
"eps94",0.499782078605703,0.289241300847112,0.02468342321999,0.249497822351412,0.499754131623815,0.750538574973516,0.97568845127834,1.00001004346808,144251,0,1,"eps",0.578734839100355,10,10
