"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"eps",0.502964343009271,0.289482462551722,0.0258197448304272,0.251290892472074,0.503911329081006,0.754995511527675,0.976243074597476,1.00010310242838,22150,0,1,"eps",0.575552654129969,1,6
"eps1",0.498675249583804,0.289540342319426,0.0242466942666167,0.247732953444228,0.498146522271195,0.749707187880978,0.975100097869485,1.00038152727148,6094,0,1,"eps",0.580619035256066,2,6
"eps2",0.497254740004368,0.290756072095698,0.0240062446027609,0.243403764245125,0.495078494027396,0.748547615323439,0.977046990734187,1.00013404479761,17434,0,1,"eps",0.584722575179764,3,6
"eps3",0.499577056229367,0.289278370850862,0.0238852795060852,0.248943566661024,0.499499292616075,0.750404783259587,0.975002179160445,1.00032719520643,7060,0,1,"eps",0.579046549964151,4,6
"eps4",0.503405836330827,0.28864895043898,0.0247628624812531,0.2540606294348,0.50530252438827,0.753633569844746,0.974904274242271,1.00017479247961,11908,0,1,"eps",0.573392141304628,5,6
"eps5",0.502063902769125,0.286974984416792,0.0264929261549009,0.254701843761982,0.501877552708206,0.750231299881339,0.97437262698366,1.00011226546411,23779,0,1,"eps",0.571590554178435,6,6
"eps6",0.503518874627933,0.286815890094531,0.0280246275259636,0.256969955535257,0.504056222436909,0.752208928845365,0.97476709235139,1.0010065817913,2075,0,1,"eps",0.569622916929319,7,6
"eps7",0.49990973840337,0.286904185688205,0.0270182540895588,0.252235050307622,0.499127704293042,0.74634190943888,0.974783780522828,1.00030622768655,8570,0,1,"eps",0.573911975798932,8,6
"eps8",0.503554108073947,0.289302143650943,0.0254057914430337,0.253644417789118,0.505349520964235,0.754332079516921,0.97605507312332,1.00031397491713,6682,0,1,"eps",0.574520471608304,9,6
"eps9",0.508831141470089,0.291120064326443,0.0248057385519296,0.257066638875573,0.513056731017459,0.762592097287991,0.977790796643969,1.00007953635706,26401,0,1,"eps",0.572134919819086,10,6
"eps10",0.503065022736761,0.289901675302678,0.0238989970073408,0.252570240423291,0.50500762127324,0.755369120493362,0.975307648187327,1.00113787700112,1797,0,1,"eps",0.576270784491361,1,7
"eps11",0.55306706034397,0.27440155257705,0.0539854434431405,0.328095077117719,0.569169945283414,0.789741293991457,0.980440724250012,1.00046078017451,4885,0,1,"eps",0.496145173437723,2,7
"eps21",0.546827946352609,0.275250646753682,0.0532708156900536,0.319608803264715,0.559871804013727,0.785397669863904,0.978594556489684,1.0000721268467,29233,0,1,"eps",0.503358777819657,3,7
"eps31",0.561936843478439,0.27061703976636,0.0588398349405633,0.344014773023618,0.581828480612247,0.794994831326753,0.978585643188042,1.000267083216,7711,0,1,"eps",0.481579100760179,4,7
"eps41",0.566536851580642,0.268944212798793,0.0639256827629637,0.350615256750915,0.587179612553147,0.79775984061787,0.979113232705312,1.000094093501,25777,0,1,"eps",0.474716184919721,5,7
"eps51",0.564043989572989,0.268151435595861,0.0622604862181334,0.349263745471144,0.58286684879664,0.79402515888116,0.977758533622814,1.00067353477321,3034,0,1,"eps",0.475408727959084,6,7
"eps61",0.56642279094926,0.268142858289249,0.0657209798818205,0.350306371003878,0.587687872120647,0.797578625747569,0.978223392335115,1.00014459795852,24031,0,1,"eps",0.473397014692633,7,7
"eps71",0.566238337235736,0.270105984626594,0.0635484401105375,0.347974337900718,0.586557201113246,0.799708843800053,0.979128112860057,1.00038891816857,5280,0,1,"eps",0.477018186273289,8,7
"eps81",0.562456034299343,0.271826347737794,0.0602917197322731,0.341236410146045,0.583166354991812,0.797389959881221,0.97933613379155,1.00017609276685,13900,0,1,"eps",0.483284614550204,9,7
"eps91",0.562023803814865,0.269769633123469,0.060813629436648,0.345128364540533,0.582037315077463,0.793408997977462,0.978311617898334,1.00001586443322,3e+05,0,1,"eps",0.479996810263812,10,7
"eps12",0.4909614345593,0.288959409444956,0.0244600235933559,0.240174338037296,0.483015282692261,0.741085948281008,0.974670416222377,1.00114672765945,1947,0,1,"eps",0.588558263653302,1,8
"eps13",0.530176950149342,0.278105660399585,0.0413783833763511,0.298250003871398,0.538882497274016,0.769561084104856,0.976475497087184,1.00052833566229,3995,0,1,"eps",0.524552529719082,2,8
"eps22",0.533989213593352,0.277192590556507,0.0438446331596948,0.303420248303584,0.545745834480673,0.772753601473959,0.974974312567598,1.00057817271469,3529,0,1,"eps",0.519097733625004,3,8
"eps32",0.530293554407563,0.278988009520578,0.0415651558611234,0.296130267455792,0.542138517052491,0.770561297421474,0.975042724416335,1.00107911939978,1901,0,1,"eps",0.5261010759074,4,8
"eps42",0.52622207026186,0.279679914760126,0.0390933048824736,0.291653166310566,0.535876583451335,0.76681477655703,0.975404781346897,1.00044173314409,4940,0,1,"eps",0.531486477982483,5,8
"eps52",0.528674266551997,0.27817869636992,0.0427419046688816,0.295421821363925,0.538230072696076,0.767615242930021,0.975567098959052,1.0005886908706,3915,0,1,"eps",0.526181647130653,6,8
"eps62",0.536991522019816,0.276146674181844,0.044599155793002,0.308807117286278,0.549071105636517,0.77511422253306,0.975462499083071,1.00075324882024,2824,0,1,"eps",0.514247735500847,7,8
"eps72",0.542375148883989,0.274430269274556,0.0468110272682083,0.3189563652032,0.555465471942198,0.777856304025678,0.976376543617875,1.00008390988385,24819,0,1,"eps",0.505978693602083,8,8
"eps82",0.546893151598165,0.273731109764957,0.0513402641323775,0.322753737994322,0.562039159814642,0.783037773341302,0.975776505191557,1.00041694105977,4812,0,1,"eps",0.500520273411805,9,8
"eps92",0.550482409662965,0.274757581466502,0.0513928316000134,0.325850851184481,0.566398882165414,0.788393287801887,0.977389739226479,1.00005797197279,3e+05,0,1,"eps",0.499121455369889,10,8
"eps14",0.496500065066091,0.286538088427878,0.0250003863175444,0.248844771151663,0.495080524243392,0.742995129635807,0.97353792157658,1.0011064619652,1812,0,1,"eps",0.577115913146428,1,9
"eps15",0.488169335558311,0.28628358697317,0.0244158903050514,0.240404069511907,0.482393991279957,0.734124379491822,0.971001950603771,1.00068859991845,3199,0,1,"eps",0.586443199357765,2,9
"eps23",0.493010031715545,0.286711634013046,0.0240564820867399,0.245681366021872,0.489332937003872,0.738530873438994,0.9727632398566,1.00025808651157,8564,0,1,"eps",0.581553346927577,3,9
"eps33",0.494910759033163,0.287788256799232,0.0238171476748555,0.245203328332677,0.492893024250227,0.742615045453007,0.97302507222191,1.00082961774466,2523,0,1,"eps",0.581495252520763,4,9
"eps43",0.496134943322018,0.287251947135999,0.0254357683802347,0.248173358031076,0.494162475057273,0.743332503989328,0.973748493701351,1.00019866999052,9895,0,1,"eps",0.578979471215268,5,9
"eps53",0.493390198593872,0.287271712737482,0.025185594484916,0.244879319733204,0.489768101710507,0.740596032226978,0.973355801913941,1.00026787823864,7450,0,1,"eps",0.58224041246905,6,9
"eps63",0.502677995034408,0.290350885630594,0.0248865513341121,0.250832359445658,0.503220250734959,0.755848026189681,0.975594663871277,1.00238691993763,916,0,1,"eps",0.577608107971227,7,9
"eps73",0.494929274950433,0.28880761740218,0.0232053341703421,0.243596309473364,0.494054362952398,0.744888899603031,0.973552038666474,1.00044504158677,4468,0,1,"eps",0.583533106687018,8,9
"eps83",0.488550256586655,0.287592748353078,0.0235107156476043,0.238299762802387,0.484511709179507,0.737172755007267,0.970058234065626,1.00028833553748,8024,0,1,"eps",0.588665637722508,9,9
"eps93",0.490717634032068,0.287048642956573,0.0226177473200103,0.24240143322077,0.489186974292341,0.736397399271529,0.972150632153774,1.00037119170286,5491,0,1,"eps",0.584956853084709,10,9
"eps16",0.496718281146507,0.291679534077769,0.0235686323306864,0.240750903935437,0.495679195670254,0.751211896500293,0.97534563862454,1.00089165392022,2442,0,1,"eps",0.58721320545023,1,10
