"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma032",0.639783266117349,0.986395047980046,-1.29018777587008,-0.0268692813020091,0.638539679065449,1.30566920243614,2.57633302047981,1.00055034217431,3631,1,0.74118,"gamma0",4,8
"gamma042",0.744789462194746,0.981000606243629,-1.17061327852422,0.0809480717794392,0.74471052842445,1.40756281098676,2.66842316401947,1.0002198074822,11336,1,0.77544,"gamma0",5,8
"gamma052",0.544895369614831,1.03795216533826,-1.47979284993852,-0.158014161990282,0.543198275520144,1.24658530383322,2.58884954770799,1.00083526705806,2404,1,0.69943,"gamma0",6,8
"gamma062",0.728436237626144,0.945399638972628,-1.10147163869366,0.0864135524602226,0.724278480202131,1.36484095173271,2.59758610129479,1.00007218300287,67948,1,0.77818,"gamma0",7,8
"gamma072",0.783527215313054,1.01834612947791,-1.21120297932631,0.0966011133844605,0.782608556877018,1.47050593482995,2.77922918278469,1.00008850641312,29140,1,0.77893,"gamma0",8,8
"gamma082",0.848632493298475,0.978846798495172,-1.06799362456245,0.189869328740664,0.847543227637627,1.50918331381746,2.77097846702168,1.00049411054992,4265,1,0.80709,"gamma0",9,8
"gamma092",0.862955887113009,1.00480627567568,-1.09678135164721,0.184490777380857,0.862339751109622,1.53890207042404,2.83727186979756,1.00004342568267,45232,1,0.804833333333333,"gamma0",10,8
"gamma014",0.0595331988272741,0.989590292598498,-1.87968678626825,-0.606634945826404,0.0597828504344339,0.725062509964466,2.00322979548132,1.00008559849959,36019,1,0.524566666666667,"gamma0",1,9
"gamma015",0.0575995913996879,1.00827733757426,-1.91927188308064,-0.621921153638317,0.0548881816320984,0.740065998645479,2.02770174191506,1.00000903263665,3e+05,1,0.521653333333333,"gamma0",2,9
"gamma023",0.0655326340682965,0.993981704450098,-1.88473346344334,-0.604545928954598,0.0659916886415395,0.736169237893051,2.01207273570566,1.00000685462888,191553,1,0.526446666666667,"gamma0",3,9
"gamma033",0.0638520335112642,1.00119506511742,-1.90981281134886,-0.609131128262302,0.0620718558873409,0.735423385878965,2.03081095889251,1.00006939461896,35145,1,0.524696666666667,"gamma0",4,9
"gamma043",0.051221574550378,1.00796566971708,-1.92906585875518,-0.624000926973038,0.0524495866334449,0.731754026698313,2.01930915645111,1.00003468666099,96267,1,0.521226666666667,"gamma0",5,9
"gamma053",0.0527721511551017,0.997426745071241,-1.89533956944285,-0.619707366582872,0.0524437359196716,0.722914431395132,2.00992390169151,1.00002492892714,84506,1,0.520253333333333,"gamma0",6,9
"gamma063",0.0569336718901861,1.00105395975583,-1.90966003370639,-0.615499343616736,0.0575057581085646,0.732348412913695,2.01713927975326,1.00006583331437,69420,1,0.522816666666667,"gamma0",7,9
"gamma073",0.0635700941354777,1.00004655952712,-1.89200733481067,-0.610702507104658,0.0624824886952305,0.734730340958963,2.03012491256728,1.00002778722794,65219,1,0.524753333333333,"gamma0",8,9
"gamma083",0.0685045579958063,1.00208064527031,-1.90506023660526,-0.606154102910794,0.0694643343984582,0.744032921121902,2.03030515925423,1.00000314313816,3e+05,1,0.527773333333333,"gamma0",9,9
"gamma093",0.0702564827439267,0.996272131289998,-1.87895534759326,-0.602537068119933,0.0689064725027266,0.741185638604868,2.02838061948905,1.00002669956014,83623,1,0.527733333333333,"gamma0",10,9
"gamma016",0.0186705191880229,0.996136347223283,-1.93645012057246,-0.648754914768252,0.0183003750789424,0.689630475133848,1.97340989456429,1.00001036200189,3e+05,1,0.507323333333333,"gamma0",1,10
"gamma017",0.0121763717216327,1.01184180314655,-1.97302436581335,-0.665693056359092,0.0121603597411482,0.693952332331334,1.98942903611607,1.00040241932128,6680,1,0.504653333333333,"gamma0",2,10
"gamma024",0.0862007168561092,0.984435279546318,-1.83931397147597,-0.578017720196154,0.0866525230388112,0.752568157719641,2.00961667667948,1.00003671325517,65003,1,0.535116666666667,"gamma0",3,10
"gamma034",0.112911645298901,0.999966189601796,-1.84162932160356,-0.563255203356326,0.112661349880535,0.787247882882985,2.07247227977107,1.00008680512623,27857,1,0.54452,"gamma0",4,10
"gamma044",0.0467604486844733,1.00096976566462,-1.90032963431428,-0.633084517279365,0.0422437793523465,0.720374779433559,2.02518491734484,1.00042977287874,5182,1,0.51655,"gamma0",5,10
"gamma054",0.0436029111465717,0.990446153306166,-1.87256630760855,-0.630250772798856,0.0357561880567886,0.708844869360119,1.99399433725641,1.00010023927912,25257,1,0.51444,"gamma0",6,10
"gamma064",0.0906030278073464,0.995753762059204,-1.85814852609233,-0.580367016381788,0.0917292194294818,0.758008536091202,2.04406516273292,1.00009547267444,23540,1,0.536466666666667,"gamma0",7,10
"gamma074",0.093214793251443,0.989819679028991,-1.82964761411137,-0.576003961113664,0.0860857030961761,0.762934492881681,2.0369350745752,1.00003217476998,72409,1,0.535186666666667,"gamma0",8,10
"gamma084",-0.159353641486919,1.03932144496205,-2.19190518897705,-0.863512077920208,-0.157734326002496,0.542364482862423,1.88104144768761,1.0004407240108,4514,1,0.5603,"gamma0",9,10
"gamma094",-0.0883788578815407,0.969262318389513,-1.98775930030924,-0.741910347378929,-0.0897426668564309,0.564978620657632,1.81112663265072,1.0002706071586,8123,1,0.536533333333333,"gamma0",10,10
