"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"eps",0.503757480174597,0.288851046686062,0.0245919800405773,0.254460238796094,0.505187839476927,0.754904760361971,0.975362460828785,1.00015649635778,14756,0,1,"eps",0.573393067207555,1,6
"eps1",0.490370478586048,0.286455874113128,0.0237555936914167,0.241830173715781,0.487719368336313,0.736901038894256,0.970942337162648,1.00018976407411,10341,0,1,"eps",0.584162152132619,2,6
"eps2",0.492048159699011,0.286344191458579,0.0242450981990852,0.243770105762224,0.488683332804548,0.738628546795993,0.970789698504238,1.00010127421606,26179,0,1,"eps",0.581943425281253,3,6
"eps3",0.492441166335349,0.287487503944767,0.0247636306514663,0.243637051111123,0.487147375209623,0.740199545471436,0.972510239729653,1.00010586799605,31841,0,1,"eps",0.583800712853057,4,6
"eps4",0.487498793925881,0.287699269755158,0.0235336782467673,0.237270350598013,0.482375598822345,0.734917385338947,0.971460887437255,1.00030123724681,6816,0,1,"eps",0.590153808255164,5,6
"eps5",0.483890719453339,0.28716213185056,0.021692501096866,0.234272656225581,0.478991789804769,0.728842116524711,0.970154406676805,1.00022515270588,12006,0,1,"eps",0.593444181312202,6,6
"eps6",0.476823127422669,0.286297919038119,0.0210516429434403,0.227307413269713,0.4688614365753,0.720388767600649,0.96768982980499,1.00011773841517,17032,0,1,"eps",0.600427920905642,7,6
"eps7",0.481089438909842,0.285129299523865,0.0223144803836234,0.234578289860829,0.474072056890547,0.722491468526472,0.968262397444185,1.00006553569772,29303,0,1,"eps",0.592674202472567,8,6
"eps8",0.478795315634288,0.284915412700764,0.0221857258371631,0.231456586377636,0.471586191455055,0.721260164933893,0.966667551026325,1.00037131069218,5480,0,1,"eps",0.595067251907675,9,6
"eps9",0.486731387923051,0.287416346257977,0.0241829656314628,0.236544596700796,0.479496506337861,0.733384491603635,0.971644542246932,1.00052517075141,4205,0,1,"eps",0.590503003072026,10,6
"eps10",0.50134145832021,0.285126805728817,0.0273697033163858,0.256716664659104,0.502110458452743,0.746135146985082,0.973575021893868,1.00039594849307,5510,0,1,"eps",0.568727762280342,1,7
"eps11",0.501937553768744,0.284821990041797,0.0275774440399937,0.256944051841277,0.503514855644965,0.746747250586718,0.972568760481068,1.00004427497278,57668,0,1,"eps",0.567445069417982,2,7
"eps21",0.504568730880535,0.28388001469279,0.0285343893500515,0.261708954333946,0.508547983453765,0.747998649372009,0.971488511557958,1.00003879327723,47661,0,1,"eps",0.56261911870239,3,7
"eps31",0.504888061654335,0.283891266601622,0.0292389018525296,0.262814765884904,0.506288323080164,0.749962071987332,0.97237177753669,1.00005502137279,35026,0,1,"eps",0.562285560231734,4,7
"eps41",0.506092416381315,0.281583303591112,0.0312261140962901,0.266451903623699,0.509529310509055,0.747382368712384,0.970721195051075,1.00069240573418,3030,0,1,"eps",0.556387123135538,5,7
"eps51",0.505090127289955,0.282601777413684,0.0308879341940724,0.263963365788742,0.505224915321071,0.748647112850736,0.971661679553379,1.00025922457681,8899,0,1,"eps",0.559507624767831,6,7
"eps61",0.501837111625777,0.282276586924893,0.0309909312919696,0.260668579769649,0.501779071574441,0.743443752655713,0.970728998078006,1.00098773575702,2041,0,1,"eps",0.562486472972109,7,7
"eps71",0.506919764037296,0.281949330603924,0.0306609770552196,0.267061417161575,0.510702296454856,0.747427522799261,0.972031368280406,1.0000376861957,77587,0,1,"eps",0.556201100462873,8,7
"eps81",0.509406131812236,0.281872251909828,0.032637439161092,0.26982136863131,0.512077350902093,0.751789383745229,0.972678265950426,1.00004038289585,52321,0,1,"eps",0.553335019559058,9,7
"eps91",0.514229999722253,0.282880262728407,0.0329740491840426,0.27380035510622,0.519274033969152,0.758182427611475,0.974333389256048,1.00004412615242,72448,0,1,"eps",0.550104550261938,10,7
"eps12",0.501927200117611,0.288924863084838,0.0248709419565914,0.252718449588499,0.501488505997535,0.753108096188391,0.975392444780659,1.00014111722591,14987,0,1,"eps",0.575631013854473,1,8
"eps13",0.511614924389084,0.284706367276674,0.0319926304675913,0.268000273469813,0.513983789691201,0.758090404314786,0.976558215412846,1.00173017477897,1314,0,1,"eps",0.556485656896424,2,8
"eps22",0.531024857388273,0.279405454085003,0.0389166935398221,0.298320132454894,0.542143255175522,0.771556772181469,0.976037993485382,1.00121274578357,1886,0,1,"eps",0.526162664887659,3,8
"eps32",0.535613726398424,0.278160659569835,0.043174589786383,0.304569711576476,0.548299239814124,0.775593420834993,0.976637531039403,1.00011288071455,25608,0,1,"eps",0.51933071514101,4,8
"eps42",0.535750550007943,0.279322683628023,0.0416276082756121,0.303422789226728,0.548090998238103,0.777946977152412,0.976504699188745,1.00041575970136,4900,0,1,"eps",0.521367049691096,5,8
