"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"p",0.502243503939707,0.138956237032893,0.235365270657438,0.403572406578065,0.502422575496357,0.600942831003736,0.76972260619329,1.0000100836718,233957,0,1,"p",0.276671048889413,1,1
"p1",0.546613084683269,0.104169163344373,0.34012898637558,0.475214585206836,0.548299800480124,0.619704056723921,0.743996818277051,1.00002673918584,66230,0,1,"p",0.190572026655258,2,1
"p2",0.657908872869652,0.0827484699021105,0.487549537673967,0.60280255130936,0.66112636652099,0.716759657217102,0.809059234077278,1.0000067319168,177175,0,1,"p",0.125774971754341,3,1
"p3",0.643875699334306,0.0731616955559198,0.494484632405577,0.595250730948228,0.646063852187582,0.694994837256485,0.779865526629672,1.00002869655694,95100,0,1,"p",0.11362704887226,4,1
"p4",0.673985316220483,0.0642276001411737,0.542315776099516,0.631265400683991,0.676278225756029,0.71888585411035,0.79291833288712,1.00001302566507,149381,0,1,"p",0.0952952513881812,5,1
"p5",0.662934306210696,0.0595318823893251,0.542015035667755,0.623368247753346,0.664688569457536,0.704435452681624,0.774320388017645,1.00008307531892,23989,0,1,"p",0.0898005757608273,6,1
"p6",0.626503962221146,0.0565376747733571,0.512921562233735,0.58844074259435,0.627862615759724,0.665604323021775,0.733659226082969,1.00001287738964,290489,0,1,"p",0.0902431240385358,7,1
"p7",0.623467937293281,0.0530456903332726,0.51700991235735,0.587908942298008,0.624436985482609,0.66001662428146,0.724351947033016,0.999999591920144,3e+05,0,1,"p",0.0850816652473979,8,1
"p8",0.621023578353471,0.0502519241818395,0.520211980772112,0.587323586894035,0.621910204156175,0.655500029999735,0.717237110655958,1.00004174670186,46624,0,1,"p",0.0809179005973866,9,1
"p9",0.638365401765292,0.0474790396779794,0.542777837623614,0.60675790992717,0.639171888667211,0.670963431031575,0.728637510190913,1.00003085261531,84577,0,1,"p",0.0743759601423951,10,1
"p10",0.840767531216356,0.104053942380939,0.59223059385694,0.780668104865205,0.859512771650868,0.92058884689852,0.98433240013653,1.00043282163719,4598,0,1,"p",0.123760657396465,1,2
"p11",0.681089844731251,0.0981827356333591,0.475310263206914,0.616431204745006,0.686853126108666,0.751766919106994,0.855115279726648,1.00000709611019,182699,0,1,"p",0.14415533632292,2,2
"p21",0.656569985876364,0.0836301141449722,0.484775042811387,0.601012231642189,0.660027428769577,0.71557272804417,0.809962705864526,1.00003974118077,67079,0,1,"p",0.127374257038792,3,2
"p31",0.642792582923883,0.0736116276468982,0.49259867079036,0.593971588285096,0.645291488713094,0.694342044267619,0.779345827542571,1.00000219949638,3e+05,0,1,"p",0.114518477036651,4,2
"p41",0.615005102968593,0.0672714557571628,0.479250783978802,0.570021542274287,0.616457100206029,0.661711099358067,0.742004407315525,1.00003217684677,55119,0,1,"p",0.109383573294673,5,2
"p51",0.64518590128579,0.0605890672080299,0.52269572353266,0.604533301046707,0.646714406680222,0.68714082963243,0.759158546754821,1.00000605021727,3e+05,0,1,"p",0.093909471808485,6,2
"p61",0.667003029115057,0.0553595333527111,0.554623419521279,0.630148091208092,0.668638357157672,0.705476994776593,0.770549716245767,1.00001928554221,125071,0,1,"p",0.0829974242038437,7,2
"p71",0.658848438273055,0.0519192447808566,0.553614612133085,0.624323643926961,0.660157971105649,0.694829782387225,0.756695436497099,1.00001073157204,153244,0,1,"p",0.0788030171505682,8,2
"p81",0.630885482428327,0.04987897310929,0.530158659901198,0.597609833446583,0.631837361247568,0.665349510451574,0.725584620930301,1.00002298866894,3e+05,0,1,"p",0.079061849572607,9,2
"p91",0.598726087537787,0.0481247989137642,0.502408834881453,0.566591454702585,0.599430208176708,0.631648183068481,0.690732862329894,1.00002694138788,3e+05,0,1,"p",0.0803786571446611,10,2
"p12",0.838789025827179,0.103548065546331,0.591768664487171,0.778613160984233,0.857619194238168,0.918030211608304,0.982535369206624,1.00014163664035,15823,0,1,"p",0.123449475801398,1,3
"p13",0.774456916641468,0.0881864378205227,0.580914552223367,0.718735464980714,0.782950424580235,0.839389213741994,0.920387107979889,1.00005476508618,167109,0,1,"p",0.113868745859943,2,3
"p22",0.752045237751896,0.075679677532777,0.590345228099628,0.702997944120644,0.757502560480746,0.806775699852491,0.883273241411818,0.999998214052497,3e+05,0,1,"p",0.100631815393191,3,3
"p32",0.715672294960757,0.0689655173887029,0.571548799841561,0.670540469305428,0.71909537158153,0.764505731979033,0.840215035326564,1.00000361768218,3e+05,0,1,"p",0.0963646600187094,4,3
"p42",0.693251781745279,0.0637381086410841,0.561940121098584,0.651161054447246,0.695928476039801,0.738054280511311,0.810281226733206,1.00003724300114,94165,0,1,"p",0.0919407786888362,5,3
"p52",0.661477864918882,0.0599645231705176,0.539321745659454,0.621531949747107,0.663356646533448,0.703501117962493,0.772914984656999,0.999998918676206,3e+05,0,1,"p",0.0906523503668126,6,3
"p62",0.65288739274935,0.0561159355850453,0.53944039037833,0.615490883806275,0.654320558431196,0.691820262888923,0.758505791574262,1.00003025500359,96590,0,1,"p",0.0859504046306325,7,3
"p72",0.646134388158819,0.052872696710379,0.539841822133392,0.610839161161789,0.647480617788871,0.682850371880095,0.745893828083475,0.999999745856596,3e+05,0,1,"p",0.0818292566985042,8,3
"p82",0.674156855092536,0.0488023973570021,0.575237251891039,0.641751076407543,0.675455640283385,0.70796572152016,0.765916863567151,1.00000435392104,3e+05,0,1,"p",0.072390270881846,9,3
"p92",0.686381149168569,0.0458757189177149,0.593071122954204,0.656129299068116,0.68756926698187,0.718059326066257,0.772664808692597,1.0000025463764,3e+05,0,1,"p",0.0668370904027381,10,3
"p14",0.504004021025217,0.140083935271886,0.23522179661582,0.404620236560965,0.503844451820324,0.603289339147679,0.772806227564382,1.00002687927904,63281,0,1,"p",0.277942098531148,1,4
"p15",0.640198984121754,0.100953049999999,0.432748281988887,0.572685824804655,0.644578643682663,0.712564900667642,0.82333865415851,1.00002584466677,177142,0,1,"p",0.157690112767813,2,4
"p23",0.628288073944788,0.0846042352484397,0.455687249856461,0.571619984024702,0.630960314105284,0.687946421468849,0.785060836417438,0.999998105453824,3e+05,0,1,"p",0.134658349819122,3,4
"p33",0.622353005276731,0.0742673042276972,0.472917460549276,0.572611659951846,0.624249706608285,0.674085846428099,0.761948051393166,1.00004232453291,45197,0,1,"p",0.11933308523942,4,4
"p43",0.61799784981763,0.0670342104497506,0.482764154233812,0.573280450341294,0.619527245743865,0.664381480608716,0.745173259399533,1.00003928980742,51139,0,1,"p",0.108469973592193,5,4
"p53",0.598855408412429,0.0620672343683292,0.474605595036518,0.557287261805276,0.600073669447237,0.641636664183102,0.716772277617852,1.00000225620096,280008,0,1,"p",0.103643105658626,6,4
"p63",0.626942949143142,0.0569667268547274,0.512612917781785,0.58874583696523,0.628095225288301,0.666349776371209,0.735133774801008,1.00000815704038,182934,0,1,"p",0.0908642914520136,7,4
"p73",0.599135760089838,0.0540439606713001,0.491349567331399,0.562661154413214,0.600031872720628,0.636477072765593,0.702178374847076,0.999995710796579,3e+05,0,1,"p",0.0902031964561694,8,4
"p83",0.632072650558526,0.050126512396617,0.531326715072035,0.598519963319109,0.633154011313447,0.666703486571955,0.727046886372138,1.00000578123602,3e+05,0,1,"p",0.0793049855144391,9,4
"p93",0.638796734307828,0.0474568943284224,0.543038365789002,0.607221167348353,0.639860744506797,0.671349175875571,0.729111372122447,1.00000667362233,278222,0,1,"p",0.0742910722294856,10,4
"p16",0.607705416768728,0.147730055191209,0.317053126885423,0.504925072427465,0.609848825136482,0.71249100789794,0.890110593409096,1.00011884440529,19554,0,1,"p",0.24309484680376,1,5
"p17",0.654289210282393,0.104074970578902,0.438889826909389,0.58492760870205,0.659839162233867,0.72908861858968,0.840567154263519,1.00000463809321,219331,0,1,"p",0.159065698995682,2,5
"p24",0.568993537638786,0.0890935006019791,0.390978389552492,0.5084831835072,0.570559187757437,0.630994135559759,0.738246779945329,1.0000419923638,213800,0,1,"p",0.156580865525644,3,5
"p34",0.551874146212375,0.0779092460364036,0.398107556659684,0.498812957467747,0.552551102821643,0.605819344791026,0.701746597037777,1.00001083142805,141275,0,1,"p",0.141172125150473,4,5
"p44",0.581988770044819,0.069310513945873,0.443972955874623,0.535241941482353,0.58304442583951,0.629984373247165,0.713980839707657,1.00001495365233,103933,0,1,"p",0.119092528092141,5,5
"p54",0.585135127684018,0.0631386735107081,0.459188843833319,0.542624497809612,0.58612393000443,0.628660641677581,0.705420246396348,1.00002756087922,86474,0,1,"p",0.10790443185425,6,5
"p64",0.544793452067706,0.0592041124126592,0.427713461993519,0.50465825417473,0.545262288037234,0.585319051580359,0.659079493713676,1.00001505073246,118592,0,1,"p",0.108672584422511,7,5
"p74",0.576993669265269,0.0549622092352077,0.467429597090127,0.539917720975929,0.577872079312372,0.614762178452384,0.682127818943076,1.00000837513965,3e+05,0,1,"p",0.0952561737899056,8,5
"p84",0.579538244936711,0.0519214320867437,0.476363083294248,0.544610039689613,0.58025076009963,0.615152185087247,0.679464212540221,1.00002928211821,77574,0,1,"p",0.0895910365543069,9,5
"p94",0.581748691992457,0.0491589887034103,0.484313238475668,0.548535901140836,0.582326850889658,0.615371753879053,0.67643626122026,1.00002708815088,68352,0,1,"p",0.0845021043967343,10,5
