"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma182",2.08756275103176,1.00965087747754,0.126673864311145,1.4017233861694,2.08302567092883,2.76943430159426,4.07169718478285,1.00001626288666,151193,0,0.981936666666667,"gamma1",9,3
"gamma192",2.08848647396016,0.998425196237868,0.125232534234873,1.41822428858698,2.08983389213475,2.76117730532731,4.04477250524843,1.00120312826481,3060,0,0.981453333333333,"gamma1",10,3
"gamma114",2.24740360110773,2.04085539380252,-0.560598695943222,0.662850212799957,1.87354460319978,3.45066073023388,7.10744537740734,1.00121923915335,3595,1,0.89022,"gamma1",1,4
"gamma115",2.25186175888409,0.698762753578207,0.886971319450503,1.77932400455325,2.25113819499692,2.72381215078544,3.62201148434463,1.00000491599344,3e+05,0,0.99938,"gamma1",2,4
"gamma123",2.20526973213715,1.24540397822617,-0.364693272335832,1.39501584647973,2.22767430701196,3.04596876849435,4.59197374253771,1.0015913837542,2608,1,0.9575,"gamma1",3,4
"gamma133",2.20610289330626,0.899287228870985,0.43141689601953,1.6060461812514,2.20780052537429,2.81049992808001,3.96289183960575,1.00007906949194,84795,0,0.992343333333333,"gamma1",4,4
"gamma143",2.20132397305883,1.0551350277733,0.117236419446219,1.49087662272687,2.20472458043159,2.911862309971,4.26772760677163,1.00010227282661,26028,0,0.98077,"gamma1",5,4
"gamma153",2.21393514161741,0.964641079071416,0.338500052989405,1.55416759002175,2.2091493065222,2.86646360999047,4.11707580344363,1.00000461217342,214679,0,0.991133333333333,"gamma1",6,4
"gamma163",2.20514842846408,1.03009955325253,0.155498076985816,1.52187046455838,2.21149321104877,2.89847855806161,4.20588545876816,1.00005010728661,74658,0,0.98185,"gamma1",7,4
"gamma173",2.20839175922787,0.983914037297911,0.285970325382195,1.54318739407107,2.2075009303947,2.87315931247934,4.13760685803049,1.00067320516968,7029,0,0.987746666666667,"gamma1",8,4
"gamma183",2.19507490337234,1.02477175847026,0.15137346558945,1.51413072812112,2.20284023361507,2.88609199692,4.18743656374442,1.00034068135045,10424,0,0.98239,"gamma1",9,4
"gamma193",2.19228576903822,0.989148481580944,0.246542391792289,1.52636380973308,2.1945780997259,2.86034432185422,4.1275193288171,1.00019263184144,17888,0,0.986563333333333,"gamma1",10,4
"gamma116",-1.35313855626479,3.09410936675537,-6.83574287760989,-3.34447214449043,-1.73645902675056,0.506596042272873,5.45729420864524,1.01317992715631,202,1,0.71527,"gamma1",1,5
"gamma117",-0.630678827276195,0.381815813280686,-1.36211394089164,-0.885079295614697,-0.637626504519967,-0.387087385474399,0.149564052529748,1.00029343924199,7949,1,0.946716666666667,"gamma1",2,5
"gamma124",0.508427831725875,1.04328931091978,-1.06678929186692,-0.272608391535981,0.350517916373304,1.13444727302267,2.91982904238325,1.00406638558461,499,1,0.638353333333333,"gamma1",3,5
"gamma134",0.358315212077715,1.05103105782714,-1.66314581228192,-0.377498933832555,0.383983431963843,1.08741405633077,2.37119036113544,1.00086156521476,2837,1,0.636386666666667,"gamma1",4,5
"gamma144",0.361125823995863,0.982860202412821,-1.57712259943655,-0.299648914626386,0.371012501678123,1.02789114614724,2.27369525696232,1.00865915450391,265,1,0.644793333333333,"gamma1",5,5
"gamma154",0.36652468910567,1.00086999826483,-1.57747788141832,-0.312469626886075,0.364977583353225,1.04176141844904,2.33149292068966,1.00221483847617,1130,1,0.64279,"gamma1",6,5
"gamma164",0.344461119674198,1.01003193645768,-1.6334664428107,-0.338960232807158,0.350900409238836,1.0254826365756,2.3172978205775,1.0050456487139,451,1,0.633896666666667,"gamma1",7,5
"gamma174",0.468695552942916,0.887702450018268,-1.05842580423737,-0.191452548130121,0.413377828477875,1.0636004046125,2.32931978836684,1.00137991126563,1721,1,0.673643333333333,"gamma1",8,5
"gamma184",0.62407337216569,0.929685139115197,-0.964680888935414,-0.0678754294307648,0.563711251713205,1.24031248544677,2.58056860892705,1.00165894595933,1391,1,0.724923333333333,"gamma1",9,5
"gamma194",0.599122451702183,1.04949679735943,-1.45134059643286,-0.114207771793697,0.60316898844967,1.31218230409034,2.64392698991317,1.00090481149605,2627,1,0.715006666666667,"gamma1",10,5
