"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"p",0.579763621829137,0.177268503255073,0.226676873893487,0.453063953347386,0.58750805042873,0.713648154814816,0.894050266062965,1.00017246110818,12224,0,1,"p",0.30575996247539,1,1
"p1",0.673671628534567,0.131330268586728,0.394947801500144,0.586285703926162,0.683542173553654,0.771634848346664,0.897142465912362,1.00001076272447,142970,0,1,"p",0.194947008340561,2,1
"p2",0.652411247522646,0.113305399455122,0.4169088302774,0.576735710527597,0.658788018089625,0.734626318910913,0.853479823602995,1.0000059329427,3e+05,0,1,"p",0.173671744448564,3,1
"p3",0.732788165396554,0.0927770650287773,0.533904418666831,0.672957976420339,0.739788837263743,0.800417742696202,0.892082045409667,0.999998588675067,3e+05,0,1,"p",0.126608301566347,4,1
"p4",0.708616475133184,0.0863417482695553,0.526365235084076,0.652541868723179,0.713756200376695,0.770564762759993,0.861050217185645,1.00009762520692,20280,0,1,"p",0.121845527587158,5,1
"p5",0.69151290307182,0.0809473262356248,0.52233422688068,0.638130330493782,0.69545800430988,0.749304111934592,0.836959725510726,1.00000844684844,184057,0,1,"p",0.117058301986908,6,1
"p6",0.678717109489451,0.0759942763867763,0.52159130288749,0.628398656326882,0.681995855011517,0.732353875831286,0.817340830887447,1.00001278510893,207956,0,1,"p",0.111967527154194,7,1
"p7",0.669889647082256,0.0720431747998248,0.522418113722494,0.622201272213854,0.67250005483316,0.720502229850751,0.80295689159567,1.00003493643275,60401,0,1,"p",0.107544839830878,8,1
"p8",0.662211820729259,0.0684073978753404,0.522143730607651,0.616865543949397,0.664528168727906,0.71024605892077,0.78897640753837,1.00001290326478,208965,0,1,"p",0.103301384442227,9,1
"p9",0.656672678017116,0.0655145560365467,0.523078861608754,0.613145312199334,0.658775958601305,0.702485493801592,0.778620282388722,1.00002529359374,121984,0,1,"p",0.0997674461413166,10,1
"p10",0.574053867907086,0.175952687620002,0.222673978232292,0.448613516805676,0.581120437535192,0.70647864833243,0.886690645207333,1.00004812127409,39969,0,1,"p",0.306509018502913,1,2
"p11",0.500713693494474,0.139333753383399,0.233511610019895,0.401680007729051,0.500712918759059,0.599475934461233,0.767954863898164,1.00003415793203,57426,0,1,"p",0.278270307350676,2,2
"p21",0.530133294574093,0.118053075162865,0.298436975069278,0.44831386779322,0.53157313482772,0.613309218116479,0.754133233349561,1.00001494385201,193842,0,1,"p",0.222685645989672,3,2
"p31",0.591594045919312,0.102864371411586,0.383839184578167,0.521943198013142,0.594461471880711,0.66416558671124,0.782690291799136,1.00000915846892,3e+05,0,1,"p",0.173876617117974,4,2
"p41",0.593626121330089,0.0933065282514689,0.405543761734461,0.530682427026402,0.596006652756219,0.659193873948563,0.767904028931697,1.00000009037937,3e+05,0,1,"p",0.157180630869822,5,2
"p51",0.625867740588404,0.0847941963243347,0.453325319129725,0.56898446981662,0.628599074050822,0.685753719057572,0.782597073915783,1.00000304403236,3e+05,0,1,"p",0.135482612100467,6,2
"p61",0.622313421615823,0.079102867216567,0.461652615428054,0.569201803366534,0.624695988360781,0.677737563924114,0.769586340950001,1.00000866740932,243685,0,1,"p",0.127110977312972,7,2
"p71",0.619618583522775,0.0745873108995196,0.469064695506985,0.56955952396467,0.621651013878502,0.671643582361368,0.75981202243337,1.00001318242288,3e+05,0,1,"p",0.120376168312224,8,2
"p81",0.617198798953407,0.0705783432719387,0.474060653364113,0.570064979590342,0.618926928847841,0.666383247034324,0.749896690303285,1.00000320345298,247947,0,1,"p",0.11435269056197,9,2
"p91",0.654392325453087,0.0655690598445486,0.52111444213606,0.610524679724705,0.656270777303457,0.700139598820267,0.776651785566675,1.00000884933976,3e+05,0,1,"p",0.100198393676378,10,2
"p12",0.429069821032384,0.175064128961612,0.118162698192334,0.297149993850371,0.421882610902009,0.554287940240757,0.777488226571504,1.00000944849892,3e+05,0,1,"p",0.40800848808334,1,3
"p13",0.333389671785196,0.131004837332557,0.109184200268936,0.236176463740062,0.323754710359433,0.420555330515044,0.610839605514947,1.00000152935689,3e+05,0,1,"p",0.392948097735204,2,3
"p22",0.353029634974897,0.112715099341913,0.152030416082109,0.271356841268149,0.347160697114822,0.428533113216516,0.586488209828832,1.0000493046179,42526,0,1,"p",0.319279426357302,3,3
"p32",0.499543439964297,0.10415533261171,0.298158065905444,0.427009757540568,0.499349971822175,0.571928714715604,0.701166589022628,1.00000377091358,3e+05,0,1,"p",0.208501051718654,4,3
"p42",0.518372439794424,0.0943915092795903,0.334093761116678,0.453404970265406,0.518870991359565,0.584031647012671,0.699968202440254,1.00001078786243,206676,0,1,"p",0.182092067466056,5,3
"p52",0.562118088242968,0.0868201129893208,0.389210675563394,0.503004087820756,0.563374150613943,0.622436922543124,0.72734809824649,1.0000028845332,3e+05,0,1,"p",0.154451733194883,6,3
"p62",0.567039382975335,0.080809283066684,0.406203250997702,0.512155679825335,0.568418245055272,0.623063618076873,0.720713386447081,1.00000546922664,3e+05,0,1,"p",0.142510882829102,7,3
"p72",0.618990877764194,0.0743380191620167,0.468298453942471,0.569181132552353,0.621025801465553,0.67070839723006,0.758488550403543,1.00000865900933,287983,0,1,"p",0.120095500325509,8,3
"p82",0.574329525792826,0.0717155000371271,0.431469014795467,0.525899198223343,0.575307524991989,0.624076569840269,0.7109987254008,1.00000685549597,253572,0,1,"p",0.12486821035037,9,3
"p92",0.557641058022038,0.068352292927452,0.421661180662589,0.511679310587729,0.55851032040747,0.604790928400015,0.689236506743712,1.00001667691013,3e+05,0,1,"p",0.122573996200887,10,3
"p14",0.571300034140767,0.17506081704493,0.223185842571356,0.44660043911624,0.578510790176358,0.703052097896845,0.881896099007692,0.999997800840079,3e+05,0,1,"p",0.30642535722621,1,4
"p15",0.666622718606762,0.130864106387283,0.389830777717448,0.579575690709228,0.67619341767197,0.763283529408956,0.891195874806342,1.00000795518423,3e+05,0,1,"p",0.1963091006871,2,4
