"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"eps",0.506625768237418,0.289411213111652,0.025312820717665,0.256003934051991,0.510306910402369,0.758162212221656,0.976534710687505,1.00013405730221,19979,0,1,"eps",0.571252453499417,1,6
"eps1",0.501278678590238,0.289997918627603,0.0254674680033405,0.249517647691628,0.499531418852623,0.754407596585675,0.975997523711559,1.00009110013662,27829,0,1,"eps",0.578516364277001,2,6
"eps2",0.496378056254449,0.288917820843313,0.0237916989608634,0.245708869685914,0.494709821991486,0.746361788921683,0.974956488387611,1.00011699533663,23858,0,1,"eps",0.58205196060321,3,6
"eps3",0.487967839321736,0.287867628777191,0.0233151991049025,0.237272401402405,0.484491501878526,0.735113552254129,0.972129175942766,1.00003770812587,82324,0,1,"eps",0.589931560197328,4,6
"eps4",0.496225839996388,0.288970794076403,0.0247214572497263,0.244578860985669,0.494485318661879,0.745107507273385,0.975158839015363,1.00017483679414,16678,0,1,"eps",0.582337256114083,5,6
"eps5",0.50127626935577,0.288933836744187,0.0250213658493848,0.250722262831813,0.502362009199409,0.751811749869333,0.975273252736174,1.0008130296607,3746,0,1,"eps",0.576396399365801,6,6
"eps6",0.504193496841738,0.288904574756705,0.0255776115783934,0.255728181279298,0.50528993744105,0.755556097407733,0.975546901969302,1.0006833114548,3118,0,1,"eps",0.573003373836434,7,6
"eps7",0.504846220740656,0.291509169272436,0.0255341539242554,0.250349098290567,0.506259399033981,0.760469526583117,0.977194558287444,1.00049003409973,5542,0,1,"eps",0.577421712387517,8,6
"eps8",0.511171830921002,0.292664966641054,0.0245187909758326,0.257688388534257,0.515220089319282,0.768990249621779,0.979220229973041,1.00027126244339,8569,0,1,"eps",0.572537352290609,9,6
"eps9",0.502937713166356,0.290646699141223,0.0239699873405346,0.251275194353033,0.503202033858064,0.755726618771562,0.977829515900451,1.00052007816802,4037,0,1,"eps",0.577898001148874,10,6
"eps10",0.50151601258122,0.288850188696053,0.0249188962829399,0.252285007517514,0.501353155135936,0.751646074994598,0.97597854271853,1.00004156452186,167546,0,1,"eps",0.575954070158975,1,7
"eps11",0.504358406797374,0.288629223141934,0.0260446906597834,0.2548033143535,0.50737362414197,0.754711059325379,0.976370871350118,1.00062583683336,3206,0,1,"eps",0.57227007471671,2,7
"eps21",0.505085335626919,0.28861083046961,0.0263420661653098,0.255784209341263,0.507023580317902,0.756068524031812,0.975900424958611,1.00017538734721,23233,0,1,"eps",0.571410037298711,3,7
"eps31",0.508904913256657,0.288475405926299,0.0272644596006295,0.259512693165016,0.512821907137945,0.76000676736462,0.976855523551932,1.00027584025383,7565,0,1,"eps",0.56685521874852,4,7
"eps41",0.509728934707019,0.288971568447979,0.0274787603015881,0.25993196171726,0.513267546413336,0.760393135679122,0.97783698979095,1.00007045402792,37147,0,1,"eps",0.566912232702806,5,7
"eps51",0.515419917959086,0.289250762779901,0.0286009692275984,0.266387719223413,0.521906330412252,0.767520272734398,0.978945452466216,1.00042214021541,4927,0,1,"eps",0.561194382873774,6,7
"eps61",0.508612170919578,0.288197181929926,0.0274623180935788,0.259379687563692,0.512333746837807,0.759260258684019,0.976850593060928,1.0000040523967,3e+05,0,1,"eps",0.566634458253057,7,7
"eps71",0.513675643651505,0.286894989243783,0.0291321622328323,0.268052128312713,0.51856928000577,0.762088024092101,0.977931608406363,1.00118290374763,1797,0,1,"eps",0.55851390423024,8,7
"eps81",0.522675071885746,0.286618391332652,0.0321886041867509,0.278280836587579,0.531138891310933,0.772662426417357,0.978581753365912,1.00013785374875,18211,0,1,"eps",0.548368205697221,9,7
"eps91",0.532367405290387,0.287254113456648,0.0324538494122631,0.289577900974003,0.5448482269237,0.784310432158761,0.981471652827053,1.00038137099364,5747,0,1,"eps",0.539578701855275,10,7
"eps12",0.495075767227668,0.288261663047722,0.0232591702058049,0.244685065617614,0.495096685021582,0.743926153112893,0.972926122089185,1.00049234782134,4526,0,1,"eps",0.582257670703484,1,8
"eps13",0.492969507808453,0.28790814670997,0.0236547137173664,0.243970783004699,0.489381708781603,0.74010723812866,0.973913839345579,1.00098407735852,2665,0,1,"eps",0.58402830631431,2,8
"eps22",0.488256474862608,0.286824245889818,0.0230516499665975,0.239983429292753,0.483733887415643,0.73325655877413,0.972215409958602,1.00011252761097,221843,0,1,"eps",0.587445862280738,3,8
"eps32",0.482771112025457,0.287714352580388,0.0216569206236168,0.231666139150072,0.476280729312523,0.729054153822857,0.970013795300276,1.00054491130383,3695,0,1,"eps",0.595964309822283,4,8
"eps42",0.484686596199791,0.289038337647855,0.0215870353968942,0.233070958354916,0.477182774840952,0.733340916280275,0.971823955839414,1.00121363247558,1701,0,1,"eps",0.596340686773833,5,8
"eps52",0.485879804669721,0.288001625343632,0.0226996742234268,0.235430440301436,0.479501727649418,0.732599559330755,0.971489950472572,1.00029134712761,7420,0,1,"eps",0.592742531333242,6,8
