"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","year","sim"
"gamma151",1.36721605518988,0.940964273173068,-0.373702378054986,0.697908794567565,1.34515405206843,2.00160297618274,3.26564578589268,1.00074406750515,4237,1,0.928943333333333,"gamma1",6,2
"gamma161",1.35478998799498,1.04061979655653,-0.697793714639852,0.655491120942847,1.35947017434217,2.05887488069973,3.38784421829338,1.00042663166814,11982,1,0.90213,"gamma1",7,2
"gamma171",1.35752018718618,0.979043338604225,-0.591433422148787,0.705909821536706,1.36087650760468,2.01717334140568,3.2683322062392,1.00029994853185,9695,1,0.916496666666667,"gamma1",8,2
"gamma181",1.32407321504724,1.0221239065325,-0.657110001292538,0.62818044686024,1.3269211857942,2.01924654299696,3.33013576146147,1.00385538378314,966,1,0.898773333333333,"gamma1",9,2
"gamma191",1.40293590147247,0.916350324262365,-0.266085023026753,0.748588206205468,1.37202763072649,2.01839046415124,3.26491414307013,1.00008247819049,79104,1,0.94212,"gamma1",10,2
"gamma112",2.14178314945277,1.99961941912162,-0.51199743104388,0.551103550071673,1.75871606114231,3.33849412360487,6.85952871188102,1.00080982403342,2531,1,0.880233333333333,"gamma1",1,3
"gamma113",2.14242989292226,0.704429822416519,0.76161914812829,1.66556374565888,2.1424584549361,2.61757231139499,3.52217645849476,1.00004509267401,3e+05,0,0.999103333333333,"gamma1",2,3
"gamma122",2.1869553920516,1.14496950240598,0.0424048921745533,1.38128563735278,2.16934602001687,2.96140117956091,4.47999917925427,1.00000034599999,3e+05,0,0.977753333333333,"gamma1",3,3
"gamma132",2.18385584397896,0.933472754985449,0.360642094607745,1.55082939772003,2.18263407882549,2.81347427587884,4.02272782752727,1.00013870330152,43324,0,0.990916666666667,"gamma1",4,3
"gamma142",2.1981591823882,1.02445683092405,0.210023429508901,1.50016158811529,2.19078843775178,2.88534053582564,4.22912643331572,1.00059826084163,6315,0,0.98537,"gamma1",5,3
"gamma152",2.17139570582023,1.01195998809535,0.153170700401517,1.50601427139182,2.18087142711881,2.85287608173899,4.12739644953158,1.00106912816486,5168,0,0.981926666666667,"gamma1",6,3
"gamma162",2.17565942001219,0.983639240111003,0.264527433653567,1.50675426646687,2.1721077470061,2.84016683633688,4.11257701271145,1.00005810509041,34686,0,0.98757,"gamma1",7,3
"gamma172",2.18722553455425,0.992882905826569,0.272495993215744,1.50811377686726,2.18054667813893,2.85908296242429,4.14980604400088,1.00053380646137,6535,0,0.98762,"gamma1",8,3
"gamma182",2.19654348229608,0.990550022288124,0.275953112792398,1.51600008729649,2.19168130183967,2.86633608413771,4.15418426873786,1.00006245139513,81076,0,0.988583333333333,"gamma1",9,3
"gamma192",2.19247451316505,1.00826980230319,0.197312727795879,1.51345966378491,2.1941005334964,2.87210673331684,4.17387324149998,1.00013568125036,39745,0,0.98462,"gamma1",10,3
"gamma114",2.1194480945664,2.03520645197082,-0.71394615269992,0.537797865046733,1.75941165452393,3.34248223507612,6.88499168928883,1.00316639889124,643,1,0.862853333333333,"gamma1",1,4
"gamma115",2.1209865755391,0.700190188504417,0.748026399179979,1.64797376163548,2.1205486565992,2.5934679088505,3.49220268830054,1.00004781763138,43378,0,0.998986666666667,"gamma1",2,4
"gamma123",2.15343566948326,1.15599896739382,-0.0422374494363337,1.34847313138301,2.13859717257396,2.93873542380929,4.453183156123,1.00022501650091,14209,1,0.971963333333333,"gamma1",3,4
"gamma133",2.15789793956221,0.922711075028433,0.36128824004311,1.53373902989304,2.15316590896706,2.77890894684289,3.97716719833735,1.00033809860738,15915,0,0.991063333333333,"gamma1",4,4
"gamma143",2.1655859604784,1.02537209872883,0.179229142355939,1.46162200563638,2.1582017888411,2.85765464388374,4.19365146271849,1.00025251648104,11352,0,0.98464,"gamma1",5,4
"gamma153",2.17357178995434,0.981485866396523,0.239330370484375,1.51403623461621,2.17567271471995,2.8340372596837,4.09050116667247,1.00064732052339,8943,0,0.985643333333333,"gamma1",6,4
"gamma163",2.16812687508936,1.01106789914049,0.184432797999442,1.48946571948211,2.1699432645173,2.8487675217913,4.14299746112811,1.00041285095394,7881,0,0.9835,"gamma1",7,4
"gamma173",2.18341156841861,0.976668547755257,0.306525780625286,1.5122088183616,2.1767987170827,2.8455660433951,4.11208993919946,1.00043802991913,7243,0,0.989586666666667,"gamma1",8,4
"gamma183",2.2035555943099,0.988754682415477,0.297229827598462,1.52205352993895,2.19272858538915,2.86915392721297,4.16968787019505,1.00013179515727,16880,0,0.990073333333333,"gamma1",9,4
"gamma193",2.20418935601061,1.00500488904336,0.228145027948054,1.52467075464091,2.20407836517218,2.88314487027585,4.17245325276543,1.00011529105324,38668,0,0.985183333333333,"gamma1",10,4
"gamma116",1.73158490948976,2.14987014411998,-1.45550129215308,0.0667492203803401,1.41277019308916,3.07091572162441,6.64400881543869,1.00340434795667,764,1,0.76234,"gamma1",1,5
"gamma117",1.7261504478068,0.684955854314636,0.372188283051223,1.26749486023272,1.72763494101851,2.18906977196309,3.05927615202686,1.0003049002477,12871,0,0.993263333333333,"gamma1",2,5
"gamma124",1.69084240707019,1.2400084422317,-0.769684593454052,0.868699698568325,1.70380147881603,2.52828575692756,4.09716102939713,1.00133601016172,2783,1,0.908706666666667,"gamma1",3,5
"gamma134",1.70092096125375,0.882428696387053,-0.00678833531110481,1.09976041864242,1.69537521138238,2.29568426697997,3.44740198965156,1.00015099555031,15690,1,0.974426666666667,"gamma1",4,5
"gamma144",1.75004150054487,1.01058512423896,-0.100280076378074,1.02808591269657,1.72509652120485,2.43301417255943,3.79951683644584,1.00005637238357,128537,1,0.965786666666667,"gamma1",5,5
"gamma154",1.69123243271946,1.05341071792255,-0.540547639369859,1.01922398288956,1.71905119474973,2.40353763668353,3.68924983988808,1.0086484651169,403,1,0.939093333333333,"gamma1",6,5
"gamma164",1.71930523288263,0.942852140264061,-0.0625054323555028,1.05965283777136,1.70647258438798,2.35674713704301,3.60355553154021,1.00051664218611,4420,1,0.969566666666667,"gamma1",7,5
"gamma174",1.70369320320267,1.04544458647662,-0.381882885945502,1.00488689924883,1.71081317022699,2.41143044153011,3.73916075633832,1.00113323177997,2728,1,0.945696666666667,"gamma1",8,5
"gamma184",1.68224187185531,0.999335788130556,-0.321213073767168,1.01722347163963,1.69429708348701,2.35640914093848,3.61768955637854,1.0005818407287,6180,1,0.949803333333333,"gamma1",9,5
"gamma194",1.72397729150084,0.960417229727174,-0.0671118730612927,1.05026402980866,1.70347441826489,2.36957955358436,3.65946974349535,1.00005143625689,46744,1,0.96895,"gamma1",10,5
