"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","param","cv","year","sim"
"eps",0.500027769225608,0.288526738858039,0.0247452856216114,0.250420023861807,0.500157431000844,0.749388757743873,0.97484637274174,0.999995736082765,3e+05,0,1,"eps",0.57702143083949,1,6
"eps1",0.499977422315405,0.288435310030987,0.0252293121123592,0.250580241551456,0.500043763893887,0.749395091791225,0.974582759134379,1.00001286877608,126675,0,1,"eps",0.576896670044094,2,6
"eps2",0.500545775703017,0.288206193133494,0.0256234651767217,0.251631695490548,0.500690402491094,0.749800935464173,0.974662444006709,1.00001226366202,118086,0,1,"eps",0.575783888553865,3,6
"eps3",0.499603103411702,0.288254856450241,0.025301017316997,0.250092995720709,0.499308177762487,0.748241184603998,0.974610597434705,1.00000247708255,3e+05,0,1,"eps",0.576967705928564,4,6
"eps4",0.498967306685701,0.288431223654983,0.0250442099087249,0.248421705848643,0.498729468489396,0.748472277529661,0.974737665245827,0.999996097027629,3e+05,0,1,"eps",0.578056357180663,5,6
"eps5",0.498667988898318,0.288247196628356,0.0247590072910854,0.248791593351765,0.499394776242963,0.747589715449626,0.974151732892018,0.999997433691397,3e+05,0,1,"eps",0.57803428943808,6,6
"eps6",0.498489818960719,0.287952472938858,0.0251734521822955,0.249301407761563,0.498235319332456,0.746851426898906,0.974344963328592,0.999997257971078,3e+05,0,1,"eps",0.577649656996403,7,6
"eps7",0.497666806791732,0.28800169321427,0.0250347379817237,0.248328440332629,0.496585671286437,0.746401624730141,0.973780474937793,1.00001836747866,101966,0,1,"eps",0.578703842176871,8,6
"eps8",0.498518111071931,0.288154214981387,0.0251373798681589,0.248454226365219,0.497676756176646,0.747726705921674,0.97421030090911,1.00000156833322,3e+05,0,1,"eps",0.578021557455129,9,6
"eps9",0.498707541150391,0.28830319601274,0.0250024117180686,0.249028001578507,0.497749283069377,0.748086361306831,0.974539369898409,0.999999165326035,3e+05,0,1,"eps",0.578100734846917,10,6
"eps10",0.499837885605295,0.288900097898698,0.0250879511411768,0.249396946630441,0.499848802341148,0.750324782391545,0.974995318439323,1.00000145669711,3e+05,0,1,"eps",0.577987596015947,1,7
"eps11",0.499248627575389,0.288739776249536,0.0245718968389381,0.249669612333256,0.498775701882368,0.749033308008892,0.97442935332896,0.999996765604316,3e+05,0,1,"eps",0.57834866297341,2,7
"eps21",0.49848865803219,0.288778535281179,0.0245637153068807,0.24827364168975,0.496774593983127,0.748791197333787,0.97469890572497,0.999999566128738,3e+05,0,1,"eps",0.579308135958693,3,7
"eps31",0.498194361580552,0.288457080073644,0.0246390585125435,0.24857816616267,0.497721568818955,0.747203444550064,0.974445296232604,0.999999568046994,3e+05,0,1,"eps",0.579005107882988,4,7
"eps41",0.497768466673025,0.288597773891392,0.0252080825799692,0.247247419732541,0.497010003588481,0.747517216476589,0.974046326765591,0.99999930983221,3e+05,0,1,"eps",0.579783158664742,5,7
"eps51",0.497239773795066,0.288604810834166,0.0240447205719363,0.247298021592595,0.496404084845743,0.746436996804112,0.974678211596463,1.00000635990397,185239,0,1,"eps",0.580413768254011,6,7
"eps61",0.497839850280246,0.288670024869526,0.0245634846766849,0.247585855017009,0.49631820083654,0.747263810482121,0.974812966331846,1.00000594967408,244599,0,1,"eps",0.579845154434758,7,7
"eps71",0.497606316109151,0.288424101425613,0.0249748656999609,0.24792005566985,0.4962123668481,0.746877118367618,0.974354193826525,1.00001497256409,107502,0,1,"eps",0.579623071670068,8,7
"eps81",0.497452139901328,0.288138149770957,0.0245952969449734,0.247344984081716,0.497034661745999,0.746890718310248,0.973939937586584,1.00001349069173,112299,0,1,"eps",0.579227882762975,9,7
"eps91",0.49738633614603,0.287864159376865,0.0249446648050514,0.248665702985837,0.495559119002929,0.745724561943892,0.974135479567923,1.00000694396021,173452,0,1,"eps",0.578753653764123,10,7
"eps12",0.499397362250469,0.288735236105976,0.02516615621862,0.249157171172555,0.498924799147062,0.750056453165598,0.974683710379759,0.999998389294365,3e+05,0,1,"eps",0.578167323120868,1,8
"eps13",0.499018868455153,0.288748493430105,0.0247791722077713,0.248846767717155,0.498092928111196,0.749271973078309,0.97445903804347,1.00000023016095,3e+05,0,1,"eps",0.578632415892416,2,8
"eps22",0.497877769171431,0.289090512159689,0.0240490932633034,0.246950002257358,0.496908151200817,0.747567993118939,0.975193456608024,0.999997098808439,3e+05,0,1,"eps",0.580645552101661,3,8
"eps32",0.498515936480881,0.28920196262612,0.0244437410940113,0.247282142133118,0.498330311785606,0.749021152986977,0.97476726098192,1.00000078959782,3e+05,0,1,"eps",0.580125812361491,4,8
"eps42",0.498590946129856,0.289217400934949,0.0245466635880815,0.247462287234321,0.49805450459429,0.749745756279605,0.974895160044902,1.0000030737091,3e+05,0,1,"eps",0.580069500218369,5,8
"eps52",0.497891319091074,0.28921338731031,0.0243875345820738,0.246575009490465,0.497040772181008,0.748534295649823,0.97486508459677,0.999998294756483,3e+05,0,1,"eps",0.580876541166221,6,8
"eps62",0.499182948916692,0.288989735705331,0.0241870350560995,0.248620078993819,0.499658164957897,0.748875792064209,0.974944179434574,0.999997810807504,3e+05,0,1,"eps",0.57892549481605,7,8
"eps72",0.498320877999996,0.289504072798297,0.0243634555748328,0.247077142936454,0.497854855147522,0.749450249017595,0.975058531654572,1.00000137583375,3e+05,0,1,"eps",0.580959148170187,8,8
"eps82",0.49850273994651,0.289750851837538,0.024078064018752,0.246786524566928,0.497660888432414,0.749645801981606,0.975655715991183,1.00000166505598,3e+05,0,1,"eps",0.581242245265549,9,8
"eps92",0.498544179407401,0.289891644109341,0.0236789954588452,0.247046853559944,0.497903931509834,0.749712753649944,0.975684743485362,1.00000227807137,3e+05,0,1,"eps",0.581476338674585,10,8
"eps14",0.499876498816246,0.289097490665774,0.0246960650663823,0.249604140699375,0.49917798943352,0.750534593185876,0.97525760938297,1.00000360624936,237849,0,1,"eps",0.578337832145307,1,9
"eps15",0.499806363090855,0.289491459383817,0.0247749956319193,0.248660865260939,0.499350274722183,0.750928764910229,0.975774135895594,0.999995895764273,3e+05,0,1,"eps",0.579207230563397,2,9
"eps23",0.500714178443902,0.289443327977452,0.0248717022822425,0.249281987143016,0.501804852816523,0.752111513644747,0.975786498960271,0.999997922632137,3e+05,0,1,"eps",0.578060978574587,3,9
"eps33",0.500291327004394,0.289360329030088,0.0243545557584678,0.249257081661041,0.50012174684095,0.751234021680555,0.97550594931511,0.999996161501567,3e+05,0,1,"eps",0.578383660501767,4,9
"eps43",0.501325912012658,0.289427778289983,0.0247101487187975,0.250744806942614,0.50165918268404,0.752965407644787,0.975801262780834,0.999999644205465,3e+05,0,1,"eps",0.577324593352906,5,9
"eps53",0.501094779830989,0.289691576957882,0.0245104063235148,0.249758202273781,0.502185217977255,0.752547400493011,0.975905931653911,1.00000625044115,278335,0,1,"eps",0.578117331526763,6,9
"eps63",0.501081893097036,0.289781927410426,0.0241443202416245,0.249521376673808,0.502266270885483,0.752233899382388,0.976052708365812,0.999997632097672,3e+05,0,1,"eps",0.578312510195431,7,9
"eps73",0.501048893494883,0.289693786357776,0.0249333375175926,0.249543178534458,0.500937494655411,0.752308816260584,0.976308178841516,1.00001341109396,115107,0,1,"eps",0.578174685382744,8,9
"eps83",0.501453258821296,0.289604305830924,0.0245907032773711,0.250549328215863,0.502011060833924,0.753368695441764,0.976282423423555,0.999996846971762,3e+05,0,1,"eps",0.577530010497211,9,9
"eps93",0.500449591169925,0.289435549671642,0.0247893428826013,0.249258260091194,0.499532967411276,0.75158530507452,0.976113390078457,1.00000148504661,3e+05,0,1,"eps",0.578351056287237,10,9
"eps16",0.499927871061813,0.289056444542807,0.0248706519778352,0.248948395019397,0.500260754837655,0.750277027254924,0.974964811909013,0.999997323450284,3e+05,0,1,"eps",0.578196298455755,1,10
"eps17",0.500571964585927,0.289082153383893,0.0246882473000637,0.249743185037495,0.501078520007752,0.751435017066572,0.975407867512256,0.999998373554522,3e+05,0,1,"eps",0.577503683457425,2,10
"eps24",0.499564114038365,0.289294292290528,0.0248222588444132,0.248996719576976,0.499758447252035,0.750310692159741,0.975065599831932,1.00000934620641,143437,0,1,"eps",0.579093421967278,3,10
"eps34",0.499242849322234,0.289064953330511,0.0248137056618198,0.248154328593494,0.499247829049005,0.749188354034016,0.975200829653116,1.00001452341946,109372,0,1,"eps",0.579006697287587,4,10
"eps44",0.499721845076279,0.288992864400892,0.0247134502058459,0.248936782664017,0.498771318354353,0.750510652421639,0.975118347384783,1.00000732480475,182015,0,1,"eps",0.57830744692936,5,10
"eps54",0.499054552751153,0.288883328347935,0.0250749857658097,0.249110173177447,0.4975954058594,0.750027503273395,0.974632398395666,1.00001733807307,94023,0,1,"eps",0.578861222195849,6,10
"eps64",0.499681182101493,0.289081883950827,0.0247517658717871,0.24901513046187,0.498861932811967,0.750471628625236,0.97570429798641,0.999998117140914,3e+05,0,1,"eps",0.578532661036072,7,10
"eps74",0.499122373645059,0.288982151795309,0.0245294346810269,0.248480249256119,0.498964910598617,0.74950968861674,0.975021349667335,0.999997230277251,3e+05,0,1,"eps",0.578980560788913,8,10
"eps84",0.498686287085213,0.289109669241829,0.0244186543754138,0.248483710861487,0.498959504785039,0.74863491135598,0.975202424411091,1.00000347602794,255378,0,1,"eps",0.579742569084173,9,10
"eps94",0.498836930200925,0.289189929856305,0.0242554334246291,0.247669544749559,0.499126362670477,0.749094624573653,0.974874255131341,0.99999667851584,3e+05,0,1,"eps",0.579728388874143,10,10
